wl,F001,F003,F006,F008,F009,F013,F017,F021,F023,F024,F028,F030,F032,F036,F039,F042,F044,F045,F047,F049,F052,F053,F054,F058,F059,F063,F064,M004,M005,M011,M012,M014,M015,M016,M018,M019,M020,M022,M025,M026,M029,M031,M033,M034,M037,M038,M040,M041,M043,M046,M050,M055,M056,M057,M060,M061,M062
607,3.557255655,6.506486487,11.05892165,3.02954389,8.848684922,6.506486487,7.193439332,5.238806105,10.60637186,6.736593462,3.393929507,8.555365143,7.510846623,2.510052827,2.063402299,2.546642351,1.854042802,2.338206892,3.698248665,6.508809166,1.10383461,11.75605107,4.642068987,4.552066829,2.026275416,3.243973401,0.868215032,11.16335428,7.791728932,8.06749354,5.011367416,6.596323228,7.998387334,11.12943049,6.752819604,5.343612808,8.462491234,9.830583387,4.762987342,2.543639286,5.271186111,6.169132617,0,0,1.958992234,0,7.52134705,6.148750607,1.883936621,6.714768751,6.534486808,4.724759581,1.608100461,4.091730776,2.079853545,4.734021762,4.511102036
608,3.556068747,6.507078947,11.05676534,3.030997593,8.845913497,6.507078947,7.184062872,5.236239285,10.61029306,6.738943195,3.388849484,8.553575616,7.515128247,2.465737361,2.021170065,2.497402963,1.805096554,2.28720408,3.652018801,6.462227865,1.074672559,11.72733618,4.615328881,4.529240025,1.999643895,3.21229702,0.839133441,11.1655564,7.783311107,8.06665837,5.021564166,6.579592877,7.97992554,11.13642678,6.751038134,5.334253423,8.453819986,9.830819427,4.780007328,2.546750458,5.275403806,6.167749907,0,0,1.951173578,0,7.472200854,6.102322552,1.833563498,6.675280473,6.491328278,4.697057839,1.583451106,4.063243321,2.051460663,4.704845074,4.483735583
609,3.554552107,6.507609891,11.05422264,3.03181272,8.842670526,6.507609891,7.174049003,5.232878368,10.61367132,6.740571396,3.383555705,8.551572734,7.519138317,2.422001033,1.979484872,2.448681318,1.75667449,2.236848148,3.606305401,6.41623052,1.045616132,11.69882223,4.588720876,4.50655666,1.973294925,3.180880211,0.810225629,11.16774168,7.774990674,8.06592502,5.031356059,6.563235882,7.961637354,11.14224287,6.748479126,5.324181927,8.44425828,9.830549212,4.796500327,2.549518739,5.279097523,6.166200772,0,0,1.942708719,0,7.423620699,6.056476133,1.783825062,6.636410675,6.448491107,4.669543807,1.558796521,4.035010655,2.023249913,4.675775632,4.456329397
610,3.552649418,6.508001891,11.05127147,3.031857393,8.838782252,6.508001891,7.163312821,5.228528838,10.61636954,6.741345857,3.377902783,8.549299381,7.522687711,2.37926932,1.938745269,2.40089333,1.709114459,2.187587281,3.561382977,6.371196292,1.016963178,11.67067975,4.562434939,4.484206172,1.947470502,3.14995654,0.781737404,11.16978975,7.766749998,8.065243082,5.040504962,6.547461313,7.943663756,11.14651176,6.744966152,5.313259106,8.433543114,9.829659228,4.812197854,2.551905808,5.282082703,6.164399265,0,0,1.934097452,0,7.375941116,6.01156653,1.735143561,6.598430922,6.40634973,4.642424085,1.534329539,4.007293166,1.99546735,4.646970372,4.428969545
611,3.550304361,6.508177523,11.04788976,3.030999732,8.834074917,6.508177523,7.151769424,5.222996179,10.61825066,6.741134368,3.371745329,8.54669844,7.525587311,2.337967695,1.899349802,2.354454911,1.662754312,2.139869664,3.517526041,6.327504344,0.989011546,11.64307926,4.536661035,4.462377998,1.922412623,3.119759574,0.753914577,11.17158026,7.75857144,8.064562149,5.048772737,6.53247824,7.926145727,11.14886645,6.740322786,5.301345749,8.421411481,9.828035965,4.826831422,2.553873345,5.284174788,6.162259436,0,0,1.925839568,0,7.329496636,5.967948922,1.687941246,6.561612775,6.365278579,4.615905277,1.510242992,3.980351244,1.968359032,4.61858623,4.401742092
612,3.547460621,6.508059357,11.04405546,3.029107857,8.828374763,6.508059357,7.139333907,5.216085876,10.61917758,6.73980472,3.364937957,8.543712794,7.527647997,2.298521635,1.861697021,2.309781975,1.617931899,2.094143483,3.475009105,6.285533837,0.962059084,11.6161913,4.511589128,4.441261573,1.898363283,3.090522881,0.727002958,11.17299283,7.750437365,8.063831814,5.055921251,6.518495729,7.909224249,11.14893994,6.734372603,5.288302643,8.407600379,9.825565911,4.840132544,2.555383029,5.285189217,6.159695339,0,0,1.918434863,0,7.28462179,5.925978489,1.642640366,6.526227798,6.32565209,4.590193983,1.486729711,3.954445278,1.942171017,4.590780142,4.374733105
613,3.544061879,6.50756997,11.03974648,3.026049889,8.821508033,6.50756997,7.125921369,5.207603412,10.61901323,6.737224704,3.35733528,8.540285329,7.52868065,2.261356613,1.826185474,2.267290433,1.574985068,2.050856921,3.43410668,6.245663932,0.93640364,11.59018639,4.487409184,4.421046336,1.87556448,3.062480027,0.701248355,11.1739071,7.742330135,8.063001672,5.061712367,6.505722851,7.893040303,11.14636524,6.726939177,5.273990577,8.391846802,9.822135553,4.851832733,2.556396542,5.284941432,6.156621024,0,0,1.912383129,0,7.24165111,5.886010412,1.59966317,6.492547554,6.287844695,4.565496806,1.46398253,3.929835656,1.917149363,4.563709045,4.34802865
614,3.539963192,6.50696198,11.03441386,3.021274991,8.813672882,6.50696198,7.111460133,5.197628344,10.61733387,6.732669203,3.349092516,8.536389143,7.52915447,2.224979693,1.791327171,2.225283339,1.53243687,2.008393255,3.393517993,6.206378555,0.910301654,11.56421565,4.463114026,4.400622885,1.85297679,3.034535756,0.675198544,11.17532307,7.734738139,8.062755661,5.066664229,6.493591385,7.876892699,11.14161254,6.718098342,5.258456689,8.37432043,9.817380419,4.862620308,2.556413527,5.28343675,6.153144716,0,0,1.903090042,0,7.19941314,5.846744832,1.557362225,6.459981932,6.250122217,4.540484408,1.440524683,3.905388342,1.891765888,4.536491321,4.320810967
615,3.535125088,6.506515898,11.02768735,3.014544456,8.805225783,6.506515898,7.096002829,5.186452813,10.61399015,6.725774878,3.340495759,8.53208313,7.529640718,2.187796573,1.755564698,2.182027523,1.488812287,1.96504189,3.35197059,6.16612855,0.882119811,11.53746086,4.437741533,4.378956127,1.829548598,3.005607316,0.647490399,11.17812921,7.728050429,8.063659209,5.0714451,6.481437595,7.860107674,11.13546608,6.708117397,5.241900208,8.355461971,9.811173708,4.873315096,2.55511984,5.280895176,6.149450995,0,0,1.886628516,0,7.156664136,5.806812904,1.514026608,6.427783684,6.210779134,4.513936568,1.415044175,3.879963395,1.864605017,4.50829523,4.29238282
616,3.529649453,6.506196126,11.01981305,3.006194597,8.796230449,6.506196126,7.079651013,5.174201179,10.6092566,6.716952192,3.331595934,8.527438864,7.530103365,2.150080682,1.719192461,2.137884567,1.444452076,1.921110204,3.309781463,6.12524346,0.852321332,11.51013847,4.41154926,4.356346957,1.805503611,2.975947027,0.618503374,11.1820379,7.722100362,8.065484143,5.076042031,6.469327283,7.842867346,11.12802982,6.697107114,5.22441006,8.335414959,9.803758408,4.883845869,2.552756477,5.277454191,6.145568439,0,0,1.8644992,0,7.113630199,5.766466325,1.469983339,6.395988667,6.170232863,4.486223563,1.387980986,3.853812349,1.836081706,4.479352528,4.263011062
617,3.523638172,6.505967071,11.01103703,2.996561728,8.786750595,6.505967071,7.062506241,5.160997802,10.60340778,6.706611607,3.322443966,8.522527917,7.53050638,2.11210545,1.682504868,2.093216055,1.399696991,1.876905574,3.267267604,6.084052825,0.821369439,11.48246494,4.384794757,4.333096272,1.781065538,2.945807208,0.588616925,11.18676149,7.716721291,8.068002291,5.08044207,6.457326248,7.825353835,11.11940778,6.685178263,5.20607517,8.314322931,9.795377514,4.894141405,2.549564435,5.27325127,6.141525629,0,0,1.838202747,0,7.070537424,5.725956796,1.425559438,6.364632738,6.128900821,4.457715667,1.3597751,3.827186739,1.806610914,4.449894968,4.232962546
618,3.517193133,6.505793135,11.00160538,2.985982163,8.776849933,6.505793135,7.044670067,5.146967041,10.59671822,6.695163583,3.313090781,8.517421865,7.530813734,2.074144305,1.645796326,2.048383568,1.354887786,1.832735378,3.224746004,6.042886188,0.789727351,11.45465672,4.357735577,4.309504968,1.756458088,2.915440179,0.558210507,11.19201237,7.711746574,8.070985479,5.084632265,6.44550029,7.807749258,11.10970394,6.672441614,5.186984463,8.29232942,9.786274014,4.904130477,2.545784711,5.268423892,6.137351142,0,0,1.809239807,0,7.027611911,5.685536012,1.381081925,6.333751754,6.087200425,4.428783158,1.3308665,3.800338096,1.776607601,4.420154307,4.202504127
619,3.51041622,6.505638724,10.99176417,2.974792216,8.76659218,6.505638724,7.026244048,5.132233257,10.58946246,6.683018583,3.303587304,8.512192279,7.530989399,2.036470678,1.609361243,2.003748689,1.310365216,1.788906993,3.182533655,6.002073091,0.757858289,11.42693027,4.330629271,4.28587394,1.731904968,2.88509826,0.527663577,11.1975029,7.707009566,8.074205534,5.088599666,6.433915211,7.790235736,11.09902229,6.659007938,5.167226865,8.269577962,9.776690902,4.913741859,2.541658299,5.263109534,6.133073559,0,0,1.77911103,0,6.985079756,5.645455674,1.336877818,6.303381571,6.045549093,4.39979631,1.301695167,3.773517957,1.746486725,4.390362299,4.171902657
620,3.503409321,6.505468241,10.98175948,2.963328201,8.756041048,6.505468241,7.00732974,5.11692081,10.58191503,6.670587069,3.29398446,8.506910733,7.530997344,1.999357997,1.573494024,1.959673,1.266470035,1.745727797,3.14094755,5.961943075,0.726225474,11.39950205,4.303733393,4.262504084,1.707629887,2.855033771,0.497355589,11.20294545,7.702343623,8.077434284,5.092331321,6.422636809,7.772995387,11.08746682,6.644988006,5.146891301,8.246212092,9.766871167,4.922904328,2.537426198,5.257445675,6.128721459,0,0,1.749317067,0,6.94316706,5.605967478,1.293274138,6.273558046,6.004364242,4.371125401,1.272701084,3.746977854,1.716663244,4.360750699,4.14142499
621,3.496274322,6.505246091,10.9718374,2.951926431,8.745260252,6.505246091,6.988028697,5.10115406,10.57435049,6.658279502,3.284333174,8.5016488,7.53080154,1.963079693,1.538489079,1.916518083,1.223542998,1.703505168,3.100304679,5.922825682,0.695292127,11.37258852,4.277305494,4.239696296,1.683856553,2.825499032,0.467665999,11.20805239,7.6975821,8.080443555,5.095814279,6.411730886,7.75621033,11.07514153,6.630492588,5.126066696,8.222375345,9.757057802,4.931546657,2.533329403,5.251569792,6.124323422,0,0,1.72135857,0,6.902099918,5.567323124,1.250597903,6.244317037,5.964063289,4.343140706,1.244324235,3.72096932,1.687552117,4.331551262,4.111337979
622,3.489113108,6.504936679,10.96224401,2.94092322,8.734313507,6.504936679,6.968442475,5.085057366,10.56704336,6.646506344,3.274684373,8.496478055,7.530365958,1.927909193,1.504640813,1.87464552,1.18192486,1.662546482,3.060922034,5.885050454,0.665521468,11.34640614,4.251603126,4.217751472,1.660808674,2.796746362,0.438974262,11.21253609,7.692558354,8.083005175,5.09903559,6.401263241,7.740062684,11.06215041,6.615632454,5.104841975,8.198211258,9.747493799,4.939597622,2.52960891,5.245619363,6.119908026,0,0,1.696736188,0,6.86210443,5.529774308,1.209176133,6.2156944,5.925063651,4.316212501,1.2170046,3.695743891,1.659568302,4.302995743,4.081908479
623,3.482027566,6.504504408,10.95322539,2.930654883,8.723264525,6.504504408,6.94867263,5.06875509,10.5602682,6.635678057,3.26508898,8.49147007,7.529654567,1.894119929,1.472243634,1.834416895,1.141956375,1.623159118,3.023116608,5.848946933,0.637376717,11.32117135,4.226883841,4.196970508,1.638709959,2.769028083,0.411659834,11.21610892,7.68710574,8.08489097,5.101982302,6.391299674,7.724734567,11.04859746,6.600518376,5.083306065,8.173863363,9.738422147,4.946985997,2.526505716,5.239731866,6.115503851,0,0,1.676950574,0,6.823406693,5.493572731,1.169335849,6.187725992,5.887782745,4.290711063,1.191182164,3.671553099,1.633126759,4.275315896,4.053403341
624,3.475119582,6.503913683,10.94502761,2.921457733,8.712177023,6.503913683,6.928820718,5.05237159,10.55429953,6.626205103,3.255597921,8.486696419,7.528631339,1.861985328,1.441591949,1.796193788,1.103978298,1.585650454,2.987205393,5.814844661,0.611321095,11.29710062,4.203405192,4.1776543,1.617784115,2.742596513,0.386102171,11.21848325,7.681057614,8.085872768,5.104641464,6.381905986,7.710408099,11.03458665,6.585261123,5.06154789,8.149475198,9.730085839,4.953640557,2.524260817,5.234044778,6.111139477,0,0,1.663502377,0,6.786232806,5.458970089,1.131404069,6.16044767,5.852637989,4.267006666,1.167296907,3.648648479,1.608642445,4.248743476,4.026089421
625,3.468491043,6.503128908,10.93789676,2.913668083,8.701114713,6.503128908,6.908988293,5.036031228,10.5494119,6.618497943,3.246262122,8.482228675,7.527260245,1.831778821,1.412980166,1.760337782,1.068331384,1.550327866,2.953505379,5.783073179,0.587817823,11.27441041,4.181424731,4.160103744,1.598254852,2.717703973,0.362680727,11.21937144,7.674247331,8.085722396,5.107000125,6.373147976,7.697265399,11.02022199,6.569971466,5.039656375,8.125190297,9.722727866,4.959490077,2.523115209,5.228695577,6.106843483,0,0,1.657892248,0,6.750808867,5.426218081,1.095707812,6.13389529,5.8200468,4.245469588,1.145788814,3.627281564,1.58653032,4.223510239,4.000233571
626,3.462431225,6.501984242,10.93169678,2.906812043,8.690922688,6.501984242,6.890743689,5.021216635,10.54511988,6.611737453,3.236807569,8.477779288,7.525450007,1.803679113,1.386451945,1.7269698,1.035113863,1.517406258,2.922185095,5.753777094,0.566679368,11.25339728,4.160992199,4.144299529,1.580385033,2.694534745,0.341407227,11.2189923,7.666960451,8.084612369,5.1088444,6.365505996,7.685386318,11.00647736,6.556055105,5.019204029,8.102354151,9.716071748,4.964208844,2.523151772,5.223143469,6.102505378,0,0,1.658891539,0,6.717108114,5.395325336,1.062397487,6.108448054,5.789781109,4.225984889,1.126463761,3.607404721,1.566768088,4.199885947,3.975564157
627,3.457045137,6.500392118,10.92605378,2.900162931,8.682166411,6.500392118,6.875149394,5.008900641,10.54076687,6.604853805,3.226978646,8.473044448,7.523172879,1.777523077,1.361716153,1.695785346,1.00402456,1.486711393,2.89302375,5.72669888,0.547260938,11.23404209,4.141864625,4.129896302,1.564135748,2.672956507,0.321883628,11.21781895,7.65958238,8.082918325,5.110022788,6.359263412,7.674620842,10.99396947,6.544443149,5.00127441,8.081812532,9.709644792,4.967636434,2.524156751,5.216837256,6.098011084,0,0,1.663907244,0,6.684857717,5.366025091,1.03123755,6.084349934,5.761207762,4.208064904,1.108696909,3.588709331,1.548888756,4.177822422,3.951586183
628,3.452158255,6.498434348,10.92085706,2.893677879,8.67449015,6.498434348,6.861548193,4.998442899,10.53637062,6.597881408,3.21685387,8.468071341,7.520488126,1.753071394,1.338565004,1.666507877,0.974805118,1.457966936,2.865754356,5.701564874,0.529339866,11.21608779,4.12386049,4.116705893,1.549278046,2.65274667,0.303874734,11.2159452,7.65209625,8.080716772,5.110615912,6.354190547,7.664806288,10.98226655,6.534534483,4.985223024,8.062959396,9.703395669,4.969949556,2.525926194,5.209898809,6.093383799,0,0,1.672393479,0,6.653914668,5.338155962,1.001976094,6.06143395,5.734136548,4.191520816,1.092282162,3.571055447,1.532640233,4.157074508,3.928231461
629,3.447596058,6.496192745,10.91599595,2.887314015,8.667538177,6.496192745,6.84928287,4.989203065,10.53194888,6.590854672,3.206511761,8.462907152,7.517455012,1.730084741,1.316790712,1.638860852,0.947197182,1.430896555,2.840109926,5.678101412,0.512693484,11.19927732,4.106798278,4.104540134,1.535582976,2.633682647,0.287145351,11.21346487,7.644485187,8.078084219,5.110704399,6.350057724,7.655779976,10.97093684,6.525727993,4.970405375,8.0451887,9.697273053,4.971324917,2.528256148,5.202449999,6.088646721,0,0,1.683804359,0,6.624135959,5.311556563,0.974361211,6.039533118,5.708377255,4.176163811,1.077013428,3.554303121,1.51777043,4.13739705,3.905431802
630,3.443184024,6.49374912,10.91135977,2.88102847,8.660954759,6.49374912,6.837696212,4.980540792,10.52751941,6.583808004,3.196030838,8.457599066,7.514132802,1.708323799,1.296185494,1.612567728,0.920942394,1.405223914,2.815823471,5.656034834,0.497099126,11.18335361,4.090496469,4.093210857,1.522821586,2.615541848,0.271460284,11.2104718,7.636732322,8.075097174,5.110368871,6.346635268,7.647379223,10.95954856,6.517422562,4.956176966,8.027894399,9.691225616,4.971939225,2.53094266,5.194612699,6.08382305,0,0,1.697594,0,6.595378581,5.286065511,0.948140995,6.018480457,5.683739673,4.161805074,1.06268461,3.538312406,1.504027256,4.11854489,3.883119017
631,3.438747632,6.491185286,10.90683782,2.874778373,8.654384168,6.491185286,6.826131003,4.971815734,10.52309998,6.576775814,3.185489619,8.452194268,7.510580761,1.687549248,1.276541562,1.587351963,0.895782398,1.380672679,2.792628006,5.635091476,0.482334124,11.1680596,4.074773546,4.082529892,1.510764925,2.598101687,0.256584338,11.2070598,7.628820782,8.071832146,5.109689954,6.343693501,7.639441348,10.94766995,6.509017076,4.941893303,8.01047045,9.685202029,4.971969189,2.533781779,5.186508778,6.078935984,0,0,1.713216519,0,6.567499527,5.261521418,0.923063537,5.998108983,5.66003359,4.148255788,1.049089615,3.522943355,1.491158621,4.100272874,3.861224917
632,3.43411236,6.488583057,10.90231943,2.868520855,8.647470671,6.488583057,6.813930029,4.962387546,10.51870832,6.569792511,3.174966624,8.446739944,7.506858152,1.667521766,1.257651133,1.562937014,0.871458839,1.356966517,2.770256541,5.614997676,0.468175811,11.15313822,4.059447991,4.072309071,1.49918404,2.581139574,0.242282318,11.20332269,7.620733698,8.068365643,5.108748273,6.341002748,7.631803669,10.93486923,6.49991042,4.926909889,7.992310809,9.679150965,4.971591516,2.53656955,5.178260109,6.074008721,0,0,1.730126029,0,6.540355787,5.237762901,0.898876932,5.978251715,5.637068796,4.135327139,1.036022347,3.508056021,1.478912435,4.082335845,3.839681313
633,3.429103686,6.486024244,10.89769391,2.862213045,8.639858539,6.486024244,6.800436074,4.951615881,10.5143622,6.562892502,3.164540371,8.441283279,7.50302424,1.648002034,1.23930642,1.539046339,0.847713359,1.333829094,2.74844209,5.595479772,0.45440152,11.13833241,4.044338285,4.062360225,1.487849982,2.564432921,0.22831903,11.19935431,7.612454198,8.064774175,5.107624452,6.338333331,7.624303504,10.92071464,6.489501479,4.910582229,7.972809432,9.673021097,4.970982915,2.539102022,5.169988563,6.06906446,0,0,1.747776647,0,6.513804354,5.214628573,0.875329272,5.958741671,5.614655079,4.122830311,1.023276713,3.493510458,1.467036608,4.064488648,3.818420016
634,3.423547089,6.483590661,10.89285058,2.855812073,8.631192041,6.483590661,6.784991926,4.938860395,10.51007938,6.556110198,3.154289379,8.435871458,7.49913829,1.62875073,1.221299638,1.515403395,0.824287602,1.310984075,2.726917666,5.576264102,0.440788583,11.12338511,4.029262912,4.052495185,1.476533797,2.547759141,0.214459278,11.19524847,7.603965412,8.06113425,5.106399115,6.335455575,7.616778171,10.90477441,6.477189137,4.892265826,7.951360275,9.666761096,4.970320093,2.541175242,5.161816011,6.064126399,0,0,1.765622489,0,6.48770222,5.191957051,0.852168649,5.939411868,5.592602228,4.110576489,1.010646617,3.479166717,1.45527905,4.046486126,3.797372838
635,3.417268047,6.481364118,10.88767875,2.849275069,8.621115446,6.481364118,6.766940367,4.923480741,10.5058776,6.549480007,3.144292168,8.430551666,7.495259567,1.609528535,1.203423003,1.491731641,0.800923212,1.288155127,2.70541628,5.557077002,0.427114333,11.10803925,4.014040353,4.042525783,1.465006536,2.530895645,0.200467868,11.19109901,7.595250467,8.057522376,5.105152887,6.332139802,7.609064989,10.88661676,6.46237228,4.871316185,7.927357294,9.660319635,4.969779759,2.542585257,5.153864325,6.059217737,0,0,1.78311767,0,6.461906376,5.169586948,0.829143156,5.920095323,5.570720032,4.098376858,0.997925966,3.464884852,1.44338767,4.028083124,3.776471589
636,3.410092038,6.47942643,10.88206774,2.842559163,8.609273025,6.47942643,6.745624185,4.904836574,10.50177463,6.543036338,3.134627256,8.425371088,7.491447334,1.590096127,1.185468728,1.467754534,0.777361832,1.265065916,2.683670946,5.537644812,0.413156104,11.09203777,3.99848909,4.03226385,1.453039245,2.513619845,0.186109605,11.18699973,7.586292494,8.054015063,5.103966393,6.328156336,7.601001276,10.86580993,6.444449792,4.847088811,7.900194445,9.653645386,4.969538621,2.543128115,5.146255375,6.054361673,0,0,1.799716306,0,6.436273814,5.147356879,0.806000887,5.900625055,5.54881828,4.086042601,0.984908664,3.450524916,1.431110378,4.009034486,3.755648081
637,3.401844541,6.477859409,10.87590687,2.835621485,8.595309046,6.477859409,6.720386164,4.882287547,10.49778821,6.536813598,3.125373162,8.42037691,7.487760857,1.570214187,1.167229028,1.443195531,0.753345106,1.241440107,2.661414675,5.517693867,0.398691227,11.07512361,3.982427605,4.021521218,1.440402974,2.495709153,0.171149294,11.18304447,7.57707462,8.050688818,5.102920256,6.323275501,7.592424351,10.84192215,6.422820559,4.818939207,7.869265685,9.646687021,4.969773386,2.542599863,5.139111035,6.049581404,0,0,1.814872513,0,6.410661527,5.12510546,0.782489933,5.880834081,5.526706761,4.073384905,0.971388617,3.435946962,1.418195084,3.989095055,3.734834124
638,3.392351033,6.476744867,10.86908546,2.828419164,8.578867779,6.476744867,6.690569089,4.855193315,10.49393611,6.530846199,3.116608405,8.415616317,7.4842594,1.549643394,1.148496119,1.41777809,0.728614677,1.217001366,2.638380481,5.496950507,0.383497036,11.0570397,3.96567438,4.010109716,1.426868771,2.47694098,0.15535174,11.17932705,7.567579976,8.047620151,5.102095103,6.317267621,7.58317153,10.81452165,6.396883464,4.786222878,7.833964969,9.639393213,4.970660763,2.540796548,5.132553174,6.044900129,0,0,1.828040406,0,6.384926505,5.102671305,0.758358389,5.860555419,5.504195263,4.060214953,0.957159731,3.421011042,1.404389697,3.968019676,3.71396153
639,3.381952626,6.475906565,10.86176496,2.821080781,8.560925935,6.475906565,6.658609461,4.826054705,10.48972418,6.525076563,3.107623072,8.410813724,7.480702107,1.528757177,1.129631778,1.391861957,0.703524612,1.191982124,2.615024321,5.476104896,0.368301389,11.03824504,3.948437596,3.99850621,1.412795865,2.457662828,0.139225294,11.17508016,7.55751814,8.044466701,5.100991355,6.310396772,7.573360443,10.78492757,6.36876667,4.751293753,7.796565175,9.631005785,4.971251839,2.537742313,5.12640897,6.040235314,0,0,1.841169174,0,6.359226675,5.080447616,0.733768496,5.839578809,5.481525157,4.047055802,0.942686673,3.406253992,1.390494525,3.94622494,3.6932497
640,3.371099628,6.475121386,10.85418263,2.81373353,8.542599796,6.475121386,6.627042835,4.797437146,10.4847521,6.519409702,3.097795385,8.40571687,7.476836677,1.508088911,1.111126241,1.366012678,0.678614943,1.16685606,2.591969219,5.455962724,0.35387584,11.01936929,3.93106427,3.987266659,1.39869157,2.438371625,0.123391865,11.16964234,7.546712519,8.040896259,5.099155893,6.303130195,7.563270695,10.7545931,6.340713661,4.716610548,7.759424675,9.621019931,4.970641741,2.533701744,5.120393285,6.03549504,0,0,1.85629679,0,6.333829458,5.058886215,0.709107381,5.817933605,5.459078732,4.034488058,0.928530818,3.392214283,1.377366765,3.924284605,3.672919597
641,3.359781318,6.474400827,10.84634149,2.806332458,8.523742992,6.474400827,6.595360581,4.768797192,10.47917842,6.513823903,3.087336066,8.400407928,7.472705205,1.487639187,1.092964406,1.340262413,0.653906265,1.141708713,2.569198784,5.436423615,0.340063269,11.00041133,3.913581142,3.976321541,1.384549064,2.419068926,0.107786598,11.16326617,7.535316982,8.037000563,5.096739026,6.295542961,7.552982576,10.72328752,6.312296307,4.681685949,7.722065674,9.609764372,4.96907324,2.528831558,5.114459518,6.030688426,0,0,1.87301054,0,6.308756087,5.037913645,0.684460454,5.795812247,5.436877159,4.022409231,0.914631137,3.37875442,1.364839663,3.90218926,3.652905374
642,3.347986977,6.473756382,10.83824457,2.798832614,8.504209153,6.473756382,6.563054067,4.739591398,10.47316166,6.508297452,3.076455835,8.394969067,7.468349788,1.467408598,1.075131172,1.314643319,0.629419172,1.116625626,2.546696626,5.417387194,0.326706554,10.9813701,3.896014951,3.965601331,1.370361521,2.399756284,0.092344637,11.15620424,7.523485397,8.032871348,5.093891064,6.287710138,7.542576373,10.69078013,6.283086477,4.646032644,7.684010376,9.597567831,4.966789103,2.523288467,5.108561065,6.025824595,0,0,1.890897712,0,6.284027794,5.017456449,0.659913129,5.773407175,5.414941609,4.01071683,0.9009266,3.365736912,1.352746466,3.879929495,3.633141185
643,3.335705881,6.473199549,10.82989487,2.791189048,8.483851908,6.473199549,6.529614665,4.709276318,10.46686036,6.502808636,3.065365412,8.389482461,7.46381252,1.447397736,1.057611437,1.289187557,0.605174258,1.091692338,2.524446356,5.398753087,0.313648573,10.96224449,3.878392436,3.955036506,1.356122118,2.380435254,0.077001127,11.14870914,7.511371635,8.028600352,5.090762317,6.279706797,7.532132375,10.65684023,6.252656042,4.609163318,7.644780985,9.58475903,4.964032099,2.517229187,5.102651326,6.020912669,0,0,1.909545591,0,6.259665814,4.997441171,0.635550819,5.750910828,5.393293253,3.999308365,0.887356175,3.353024266,1.340920422,3.857495901,3.613561184
644,3.322927312,6.472741822,10.82129543,2.783356808,8.462524886,6.472741822,6.494533742,4.677308507,10.46043304,6.497335742,3.05427552,8.384030278,7.459135498,1.427607194,1.0403901,1.263927285,0.581192118,1.066994389,2.502431581,5.380420917,0.300732203,10.94303341,3.860740336,3.944557543,1.341824032,2.361107389,0.061691213,11.14103345,7.499129564,8.02427931,5.087503093,6.271608005,7.52173087,10.6212371,6.220576872,4.570590657,7.603899706,9.571666693,4.961044997,2.510810432,5.096683699,6.015961767,0,0,1.928541466,0,6.23569138,4.977794354,0.611458936,5.728515647,5.371953261,3.988081345,0.873858833,3.340478987,1.329194778,3.834879066,3.594099526
645,3.309640547,6.472394697,10.81244925,2.775290942,8.440081718,6.472394697,6.457302669,4.643144519,10.45403824,6.491857057,3.043396878,8.378694692,7.454360818,1.408037564,1.023452059,1.238894661,0.557493344,1.04261732,2.480635913,5.36229031,0.287800325,10.92373578,3.843085391,3.934094918,1.327460438,2.341774245,0.046350039,11.13342976,7.486913053,8.019999961,5.084263704,6.263488833,7.511452147,10.58374005,6.186420837,4.529827349,7.560888741,9.558619541,4.958070566,2.504188917,5.090611582,6.010981013,0,0,1.947472624,0,6.212125725,4.958442541,0.587722894,5.70641407,5.350942804,3.976933279,0.860373542,3.327963584,1.31740278,3.812069582,3.574690364
646,3.295834865,6.47216967,10.80335936,2.766946499,8.416376032,6.47216967,6.417412814,4.60624091,10.4478345,6.486350868,3.032940209,8.373557873,7.449530576,1.388689438,1.006782213,1.214121845,0.534098533,1.018646673,2.459042961,5.344260891,0.274695815,10.9043505,3.825454339,3.923579109,1.313024513,2.322437374,0.030912749,11.12615066,7.474875972,8.015854039,5.081194458,6.25542435,7.501376493,10.54411836,6.149759807,4.486386079,7.515270295,9.545946297,4.955351573,2.497521357,5.084388372,6.005979526,0,0,1.96592635,0,6.188990082,4.939312275,0.564428104,5.684798538,5.330283053,3.965761676,0.846839273,3.315340562,1.305377675,3.789058039,3.555267851
647,3.281499545,6.472078237,10.79402878,2.758278529,8.391261458,6.472078237,6.374355548,4.566054233,10.44198033,6.48079546,3.023116232,8.368701993,7.444686867,1.369563409,0.99036546,1.189640995,0.511028277,0.995167986,2.437636335,5.326232283,0.261261551,10.88487649,3.807873921,3.91294059,1.298509433,2.303098331,0.015314489,11.11944874,7.463172189,8.011933283,5.078445665,6.247489626,7.491584197,10.50214133,6.110165652,4.439779533,7.466566571,9.533975684,4.953130789,2.490964466,5.07796747,6.00096643,0,0,1.983489933,0,6.166305684,4.920330101,0.54165998,5.66386149,5.309995178,3.954464047,0.833194995,3.30247243,1.292952711,3.765835026,3.535766142
