wl,F001,F003,F006,F008,F009,F013,F017,F021,F023,F024,F028,F030,F032,F036,F039,F042,F044,F045,F047,F049,F052,F053,F054,F058,F059,F063,F064,M004,M005,M010,M011,M012,M014,M015,M016,M018,M019,M020,M022,M025,M026,M029,M031,M033,M034,M037,M038,M040,M041,M043,M046,M048,M050,M055,M056,M057,M060,M061,M062,M007
631,34.00935523,40.56069307,32.01539846,17.45891069,30.18466939,40.56069307,30.58139513,18.1620912,31.20531155,34.17115574,41.58319583,26.59653335,25.61238563,18.44233551,22.44573295,27.12468297,24.46227581,28.27312306,28.23596425,24.22585929,31.66547709,30.74805772,29.7067464,25.07031097,23.1607186,21.31677479,43.85772735,23.41454857,30.58476012,27.72727499,22.33122099,52.05225755,22.03009243,32.95881303,42.40783165,27.79061819,53.85538521,43.17631018,46.56541008,34.66955522,32.87925243,54.68431799,33.13660214,18.63735886,10.16895573,29.39141085,31.60155295,31.70865194,32.03502839,35.21323394,28.88410352,22.38103182,33.40384201,33.17667517,25.23486689,35.2727001,32.76164054,29.00115123,22.78827083,29.58401722
632,33.99861385,40.45428659,31.98005148,17.50943875,30.16008586,40.45428659,30.54647334,18.15256076,31.09545884,33.97836754,41.51655842,26.48611135,25.56034346,18.3746752,22.37181481,27.13231761,24.40068543,28.15139744,28.11546469,24.16796569,31.60907306,30.80906923,29.6968676,24.91998361,23.17860534,21.23989508,43.85112313,23.31022209,30.47650168,27.51358229,22.26703448,51.87156997,21.89154912,32.74503936,42.19653374,27.64084058,53.60481525,43.00805263,46.30790298,34.50120063,32.72604173,54.39654459,32.95837705,18.37309287,9.854152944,29.26562359,31.42841735,31.55501057,31.88466565,34.99344289,28.78148997,22.29920697,33.20580656,32.97917748,25.14196404,35.14351936,32.63705801,28.89982267,22.65454262,29.42895234
633,33.98519045,40.34584454,31.9430235,17.5586924,30.13372474,40.34584454,30.50903781,18.14108861,30.98388603,33.78576571,41.44701034,26.37598279,25.50791613,18.30598378,22.29805781,27.13780188,24.3380129,28.02961826,27.99326458,24.10993876,31.5506882,30.86786336,29.68510799,24.77160008,23.19468463,21.16373154,43.84155016,23.20765727,30.36875754,27.30308748,22.20289366,51.68824615,21.75453197,32.53273215,41.9859598,27.49114043,53.35287316,42.8380396,46.0491844,34.33459822,32.57385233,54.11038386,32.78168167,18.10589995,9.537279468,29.14090886,31.25696038,31.40248217,31.73431829,34.77557306,28.67892947,22.21796303,33.00882138,32.78287051,25.04899071,35.01439496,32.51193509,28.79798457,22.52232522,29.27439292
634,33.96903662,40.2356032,31.90437579,17.60659759,30.10571233,40.2356032,30.46880946,18.12719115,30.87112366,33.59399507,41.37453754,26.26659639,25.45513968,18.236397,22.22445317,27.14079477,24.27441602,27.90796877,27.86968464,24.05176526,31.49043552,30.92427475,29.67135426,24.62468632,23.20866573,21.08808325,43.82894167,23.10679329,30.26145313,27.09482916,22.13886034,51.5029941,21.61888322,32.32209887,41.77628305,27.34100051,53.09989537,42.6665838,45.7903719,34.16972448,32.42263247,53.82696485,32.60678367,17.83165406,9.21373551,29.01702247,31.08701127,31.25086982,31.58426004,34.55962795,28.57630245,22.13690107,32.81322557,32.58795562,24.95617127,34.88521369,32.38627211,28.69578298,22.39149826,29.11996249
635,33.95010394,40.12379882,31.86416961,17.65308028,30.07617495,40.12379882,30.42550917,18.11038477,30.75770226,33.40370047,41.29912598,26.15840083,25.40205011,18.16605061,22.15099208,27.14095524,24.21005262,27.78663219,27.74504559,23.99343197,31.42842807,30.97813803,29.65549314,24.47876831,23.22025789,21.01274929,43.81323087,23.00756932,30.15451389,26.88784595,22.07499632,51.31652185,21.48444506,32.113347,41.56767676,27.18990359,52.84621831,42.49399789,45.53258301,34.00655592,32.27233038,53.54741663,32.43395073,17.54622919,8.878921276,28.89372021,30.9183993,31.09997664,31.43476463,34.34561107,28.47348933,22.05562215,32.61935824,32.39463419,24.86373009,34.75586231,32.26006941,28.59336395,22.26194133,28.96528458
636,33.92834401,40.01066769,31.82246622,17.69806643,30.04523888,40.01066769,30.37885787,18.09018589,30.64415235,33.21552676,41.2207616,26.05184483,25.34868344,18.09508036,22.07766573,27.13794227,24.14508048,27.66579175,27.61966816,23.93492567,31.36477887,31.02928785,29.63741131,24.33337201,23.22917035,20.93752875,43.79435097,22.90992456,30.04786524,26.68117648,22.0113634,51.1295374,21.35105971,31.90668401,41.36031414,27.03733244,52.5921784,42.32059456,45.27693526,33.84506901,32.12289431,53.27286823,32.26345051,17.24549931,8.528236972,28.77075786,30.75095371,30.94960571,31.28610582,34.13352594,28.37037051,21.97372734,32.42755848,32.20310761,24.77189154,34.62622762,32.13332735,28.4908735,22.13353406,28.80998273
637,33.90370841,39.89644606,31.77932689,17.741482,30.01303045,39.89644606,30.32857646,18.0661109,30.53100448,33.03011876,41.13943036,25.94737709,25.29507568,18.023622,22.00446533,27.13141485,24.07965743,27.54563068,27.49387307,23.87623314,31.29960096,31.07755882,29.61699548,24.18802337,23.23511235,20.86222071,43.77223517,22.81379816,29.94143262,26.47385935,21.94802339,50.94274879,21.2185694,31.70231736,41.15436846,26.88276984,52.33811206,42.14668649,45.02454621,33.68524024,31.9742725,53.00444871,32.09555069,16.9253384,8.157082806,28.64789123,30.58450377,30.79956015,31.13855732,33.92337608,28.26682643,21.89081771,32.23816542,32.01357724,24.68088,34.49619637,32.00604626,28.38845771,22.00615605,28.65368047
638,33.87614873,39.78137021,31.73481288,17.78325294,29.97967597,39.78137021,30.27438585,18.03767621,30.41878916,32.84812132,41.05511821,25.8454463,25.24126284,17.95181128,21.93138208,27.12103195,24.01394127,27.42633222,27.36798104,23.81734116,31.23300736,31.1227856,29.59413236,24.04224836,23.23779314,20.78662425,43.74681669,22.71912933,29.83514145,26.2649332,21.88503808,50.75686402,21.08681632,31.50045454,40.95001294,26.72569855,52.08435571,41.97258637,44.77653338,33.52704612,31.82641318,52.74328712,31.93051895,16.58162042,7.760858985,28.5248761,30.41887874,30.64964305,30.99239289,33.71516499,28.1627375,21.80649432,32.05151814,31.82624447,24.59091983,34.36565535,31.87822648,28.2862626,21.87968693,28.49600134
639,33.84476024,39.66393703,31.68822975,17.82334515,29.94453389,39.66393703,30.21709483,18.00669579,30.30459484,32.66711422,40.96675084,25.74484914,25.18637003,17.87823989,21.85818228,27.10704696,23.94657117,27.30646778,27.23935019,23.75743449,31.16324613,31.16451856,29.56842784,23.89732517,23.23731724,20.71112202,43.71783715,22.62616604,29.72905118,26.05809248,21.82222676,50.568123,20.95585218,31.30046578,40.74662299,26.56791284,51.82988225,41.79657136,44.52857396,33.37076771,31.67966051,52.48640458,31.76796199,16.22036838,7.346295619,28.40280853,30.25442259,30.50012002,30.84605901,33.50917703,28.0579263,21.72149355,31.86664116,31.64048934,24.50134547,34.23441982,31.74871768,28.18307831,21.75492035,28.33824231
640,33.80894593,39.5427688,31.63899553,17.86182551,29.90699477,39.5427688,30.15761439,17.97505414,30.1856779,32.48457122,40.87356249,25.64418101,25.12971555,17.80172524,21.78473104,27.09008638,23.8763895,27.18481434,27.10568891,23.69596204,31.08892519,31.20264111,29.53976041,23.75476977,23.23411564,20.63623012,43.68523095,22.5351126,29.62334234,25.85709244,21.75941741,50.37291183,20.82591125,31.10168267,40.54359624,26.4113305,51.5735143,41.61699787,44.27620056,33.21663972,31.5343445,52.23026403,31.60728895,15.85065894,6.92349978,28.28276858,30.0915723,30.35145289,30.69814223,33.30564217,27.95244712,21.63683232,31.68243464,31.45562628,24.4114255,34.1025285,31.61671192,28.07788893,21.63259347,28.18174396
641,33.76911896,39.41828983,31.58734021,17.89877145,29.86723306,39.41828983,30.0958187,17.94237342,30.06282079,32.3009781,40.77600196,25.54358871,25.0716252,17.72274163,21.71116769,27.07036885,23.80385891,27.06186339,26.96784336,23.63330675,31.01069739,31.23748744,29.50842566,23.61446476,23.22838726,20.56194792,43.64922054,22.44584261,29.51812203,25.66106281,21.69668491,50.17215788,20.69710957,30.90425467,40.34113931,26.25561968,51.31536295,41.43429745,44.02031387,33.06456908,31.39039211,51.97515732,31.44847108,15.47294656,6.492937113,28.16448807,29.93029657,30.20373909,30.54912634,33.10448237,27.84652792,21.5525325,31.49905109,31.27175824,24.32128559,33.97020336,31.48272314,27.97113145,21.51250112,28.02619523
642,33.7256925,39.29092442,31.53349379,17.93426041,29.82542319,39.29092442,30.03158192,17.9082758,29.93680596,32.11682066,40.67451805,25.44321903,25.01242481,17.64176337,21.63763159,27.048113,23.72944201,26.93810649,26.82665968,23.56985158,30.92921559,31.26939176,29.47471916,23.47629273,23.22033103,20.48827475,43.61002836,22.35822968,29.41349734,25.46913335,21.63410412,49.96678849,20.56956318,30.70833123,40.13945879,26.10044849,51.05553925,41.24890167,43.76181458,32.91446271,31.24773033,51.72137626,31.29147964,15.08768573,6.055073261,28.04769881,29.7705641,30.05707603,30.3994951,32.90561959,27.74039664,21.46861593,31.31664305,31.0889882,24.23105136,33.83766633,31.34726529,27.86324286,21.39443814,27.87128504
643,33.67907972,39.16109689,31.47768625,17.96836982,29.78173961,39.16109689,29.96477822,17.87238345,29.80841586,31.93258468,40.56955955,25.34321876,24.95244017,17.55926477,21.56426207,27.02353749,23.65360144,26.81403515,26.68298402,23.50597947,30.84513261,31.29868825,29.43893651,23.34013629,23.21014589,20.41520995,43.56787683,22.27214741,29.30957538,25.2804338,21.57174991,49.75773102,20.44338812,30.51406184,39.93876129,25.94548507,50.79415427,41.06124207,43.50160337,32.76622753,31.10628614,51.46921269,31.1362859,14.69533092,5.61037387,27.93213263,29.61234359,29.91156114,30.24973231,32.7089758,27.63428126,21.38510449,31.13536304,30.90741913,24.14084848,33.70513938,31.21085229,27.75466013,21.27819938,27.71670231
644,33.62969377,39.02923154,31.42014758,18.00117711,29.73635676,39.02923154,29.89528177,17.83431855,29.67843294,31.74875595,40.46157527,25.2437347,24.89199711,17.47572012,21.49119848,26.99686093,23.57679983,26.69014089,26.53766252,23.44207338,30.75910133,31.32571111,29.40137327,23.20587803,23.19803076,20.34275286,43.52298841,22.18746941,29.20646323,25.09409389,21.50969715,49.54591283,20.31870044,30.32159596,39.73925339,25.79039754,50.53131907,40.87175021,43.24058092,32.61977047,30.96598651,51.21895844,30.98286111,14.29633662,5.159304585,27.81752133,29.45560375,29.76729183,30.10032175,32.51447296,27.52840973,21.30202004,30.9553636,30.72715397,24.05080257,33.57284446,31.07399811,27.64582025,21.16357966,27.56213599
645,33.57794784,38.8957527,31.36110777,18.03275973,29.68944909,38.8957527,29.82296673,17.79370326,29.54763964,31.56582026,40.35101399,25.14491364,24.83142143,17.39160374,21.41858017,26.96830198,23.49949981,26.56691525,26.39154133,23.37851624,30.67177457,31.35079452,29.36232505,23.07340057,23.18418458,20.27090283,43.47558552,22.10406929,29.10426799,24.90924339,21.44802071,49.33226127,20.19561617,30.13108304,39.54114171,25.63485402,50.26714473,40.68085764,42.97964794,32.47499845,30.82675843,50.97090533,30.83117653,13.89115728,4.70233105,27.70359674,29.30031328,29.62436554,29.95174719,32.32203303,27.42301001,21.21938445,30.77679725,30.54829571,23.96103929,33.44100352,30.93721667,27.53716021,21.05037383,27.40727499
646,33.52425507,38.76108468,31.30079682,18.0631951,29.64119104,38.76108468,29.74770727,17.75015975,29.41681841,31.3842634,40.23832451,25.04690238,24.77103895,17.30738994,21.34654649,26.93807927,23.42216402,26.44484975,26.24546659,23.31569102,30.58380519,31.37427268,29.32208741,22.94258649,23.16880628,20.1996592,43.42589059,22.02182066,29.00309677,24.72501202,21.38679545,49.1177037,20.07425137,29.94267256,39.34463285,25.47852265,50.00174231,40.48899592,42.71970511,32.3318184,30.68852888,50.7253452,30.68120343,13.4802474,4.239918911,27.59009067,29.14644089,29.48287967,29.80449243,32.13157797,27.31831006,21.13721957,30.59981652,30.37094729,23.87168429,33.30983852,30.80102191,27.42911699,20.93837673,27.25180825
647,33.46902865,38.62565177,31.23944472,18.09256066,29.59175706,38.62565177,29.66937757,17.7033102,29.28675171,31.20457117,40.12395564,24.9498477,24.71117547,17.22355301,21.27523677,26.90641144,23.34525507,26.32443592,26.10028446,23.25398066,30.49584603,31.39647979,29.28095594,22.8133184,23.15209479,20.1290213,43.37412608,21.94059711,28.90305664,24.54052954,21.32609625,48.90316747,19.95472206,29.75651399,39.14993339,25.32107154,49.73522287,40.29659661,42.46165311,32.19013724,30.55122483,50.48256987,30.53291306,13.06406145,3.772533811,27.47673494,28.99395528,29.34293166,29.65904124,31.94302975,27.21453783,21.05554726,30.42457395,30.1952117,23.78286319,33.17957141,30.66592777,27.32212757,20.8273832,27.09542468
648,33.41268173,38.48987831,31.17728144,18.12093385,29.54132158,38.48987831,29.58785177,17.65277676,29.15822199,31.02722934,40.00835615,24.85389642,24.65215681,17.14056727,21.20479037,26.87351713,23.26923561,26.20616529,25.95684107,23.19376811,30.40854995,31.41775004,29.23922622,22.68547889,23.13424904,20.05898848,43.32051441,21.86027226,28.80425472,24.35492569,21.26599797,48.68957993,19.8371443,29.57275678,38.95724996,25.16216883,49.46769749,40.10409125,42.20639263,32.04986189,30.41477327,50.24287118,30.3862767,12.6430539,3.300641396,27.36326137,28.84282515,29.20461893,29.51587741,31.75631032,27.11192129,20.9743894,30.25122206,30.02119188,23.69470166,33.05042414,30.53244821,27.21662895,20.71718807,26.93781323
649,33.35562747,38.35418859,31.114537,18.14839209,29.49005906,38.35418859,29.50300406,17.59818162,29.03201169,30.85272372,39.89197486,24.75919531,24.59430877,17.05890702,21.13534663,26.83961498,23.19456827,26.09052937,25.81598257,23.13543632,30.32256979,31.43841761,29.19719385,22.55895058,23.11546796,19.98956008,43.26527801,21.78071971,28.70679809,24.16733022,21.20657549,48.47786845,19.72163413,29.3915504,38.76678914,25.00148264,49.19927723,39.9119114,41.95482436,31.91089929,30.27910118,50.00654095,30.24126558,12.21767923,2.82470731,27.24940177,28.69301922,29.06803889,29.37548471,31.57134165,27.0106884,20.89376783,30.07991337,29.84899081,23.60732533,32.92261867,30.40109715,27.1130581,20.60758619,26.77866282
650,33.29827906,38.21900693,31.05144136,18.17501283,29.43814393,38.21900693,29.41470861,17.53914694,28.90890325,30.68154009,39.77526056,24.66589117,24.53795718,16.97904657,21.0670449,26.80492362,23.12171567,25.97801971,25.67855512,23.07936824,30.2385584,31.45881671,29.15515439,22.43361605,23.09595048,19.92073544,43.20863933,21.70181308,28.61079386,23.97687287,21.14790366,48.26896037,19.60830759,29.21304432,38.57875754,24.8386811,48.93007315,39.72048862,41.70784899,31.77315634,30.14413553,49.77387101,30.09785099,11.78839192,2.345197199,27.13488795,28.54450617,28.93328897,29.23834694,31.3880457,26.91106711,20.81370444,29.91080043,29.67871145,23.52085985,32.79637695,30.27238853,27.01185201,20.49837239,26.61766237
651,33.23723997,38.08195142,30.98623982,18.19980329,29.38379192,38.08195142,29.32168981,17.4747104,28.7856602,30.51191022,39.6557836,24.57302767,24.48136881,16.89845963,20.99899877,26.76751429,23.04825031,25.86636212,25.54060299,23.02349419,30.15302713,31.47736829,29.11135542,22.3093094,23.07388434,19.85192369,43.14926753,21.62303734,28.5157024,23.78469173,21.0892868,48.05897449,19.49628929,29.03612586,38.39164409,24.67316005,48.65916671,39.52672117,41.46209413,31.63705493,30.00957315,49.54454342,29.95599968,11.33240154,1.987776811,27.01963733,28.39743354,28.79938885,29.10198075,31.20582431,26.81129272,20.73382764,29.74292722,29.50967198,23.43448074,32.66966992,30.1427616,26.91127275,20.38934504,26.45420096
652,33.16953323,37.94077333,30.91738849,18.22195816,29.32548409,37.94077333,29.22317666,17.40462543,28.65899942,30.34197932,39.53124428,24.47973313,24.42289711,16.81475515,20.93039095,26.72570297,22.97185064,25.75331004,25.39823964,22.96584755,30.06265034,31.49252696,29.06415446,22.18604684,23.04770991,19.78269883,43.08590352,21.54421663,28.42097006,23.59272733,21.03010811,47.84402899,19.38480291,28.85978146,38.20406885,24.50488589,48.38577499,39.32785245,41.21403925,31.50300795,29.87527269,49.31801026,29.81571989,10.83282356,1.711055492,26.90393432,28.2519934,28.66549821,28.96398473,31.02431604,26.70979353,20.65387582,29.57542342,29.34124821,23.34742817,32.54072284,30.00898873,26.80952648,20.28059572,26.28826962
653,33.09620132,37.79609674,30.84543362,18.24183607,29.26379291,37.79609674,29.11980018,17.32958783,28.52963346,30.17210331,39.40228636,24.38628132,24.36299783,16.72861034,20.86146445,26.68007545,22.89313822,25.63939637,25.25241495,22.90696589,29.96832541,31.50467735,29.01401204,22.06398418,23.01800511,19.71330751,43.01887741,21.46573323,28.32668285,23.40131309,20.97056085,47.62505034,19.27411312,28.68430927,38.01643509,24.33438259,48.11021254,39.12483172,40.96436281,31.37090886,29.74140395,49.09421836,29.67704513,10.29897133,1.416737532,26.78806131,28.10822127,28.53192448,28.82496556,30.84379787,26.60708697,20.57403578,29.40857008,29.17362957,23.25992472,32.41013918,29.87208358,26.70696626,20.17235905,26.12046028
654,33.01828672,37.6485457,30.77092148,18.25979565,29.19929082,37.6485457,29.01219138,17.25029342,28.39827486,30.00263811,39.26955358,24.29294603,24.30212675,16.64070238,20.79246227,26.63121751,22.81273462,25.52515403,25.10407877,22.84738676,29.87094967,31.5142041,28.96138865,21.94327723,22.98534785,19.64399638,42.94851927,21.38796946,28.23292677,23.21078239,20.91083828,47.40296501,19.16448454,28.51000745,37.82914608,24.16217408,47.83279387,38.91860823,40.71374325,31.24065114,29.60813672,48.87311459,29.54000886,9.740158154,1.109750109,26.67230066,27.96615269,28.39897507,28.68552994,30.66454682,26.50369047,20.4944943,29.24264825,29.00700547,23.17219301,32.2785224,29.7330598,26.60394517,20.06486964,25.95136484
655,32.93683189,37.49874431,30.69439832,18.27619553,29.13255027,37.49874431,28.90098129,17.167438,28.26563618,29.83393965,39.13368968,24.20000104,24.24073962,16.55170846,20.7236274,26.57971493,22.73126139,25.41111592,24.954181,22.78764771,29.7714205,31.52149186,28.90674482,21.82408179,22.95031604,19.57501211,42.87515921,21.31130763,28.13978783,23.02146864,20.85113366,47.17869946,19.05618185,28.33717417,37.6426051,23.98878433,47.55383353,38.71013121,40.46285905,31.11212826,29.47564077,48.65464577,29.40464458,9.165697377,0.795020402,26.55693474,27.82582317,28.26695741,28.54628455,30.48683987,26.40012147,20.41543818,29.07793901,28.84156534,23.08445561,32.14647596,29.59293106,26.50081629,19.95836211,25.78157522
656,32.85287932,37.34731662,30.61641041,18.29139434,29.06414371,37.34731662,28.78680093,17.08171737,28.13242996,29.66636385,38.99533839,24.10772011,24.17929221,16.46230577,20.65520286,26.52615348,22.6493401,25.29781495,24.8036715,22.72828631,29.67063524,31.52692526,28.85054105,21.70655367,22.91348759,19.50660134,42.79912731,21.23613003,28.04735206,22.83370524,20.79164025,46.95318015,18.94946967,28.16610756,37.45721543,23.81473729,47.27364605,38.50034994,40.21238864,30.98523368,29.3440859,48.43875875,29.27098577,8.584902322,0.477475591,26.44224593,27.68726826,28.13617893,28.40783606,30.31095402,26.29689739,20.33705421,28.91472339,28.67749858,22.99693514,32.01460332,29.452711,26.3979327,19.85307109,25.61168334
657,32.76747149,37.19488671,30.537504,18.3057507,28.9946436,37.19488671,28.67028132,16.99382733,27.99936873,29.50026663,38.85514346,24.01637704,24.11824029,16.37317151,20.58743165,26.47111895,22.5675923,25.18578405,24.65350014,22.66984009,29.56949126,31.53088895,28.79323787,21.59084867,22.8754404,19.43901073,42.72075366,21.16281896,27.95570545,22.64782558,20.7325513,46.72733356,18.84461267,27.9971058,37.27338034,23.64055691,46.99254595,38.29021364,39.96301051,30.85986087,29.21364188,48.22540039,29.13906592,8.00708632,0.162042853,26.3285166,27.55052347,28.00694704,28.27079116,30.13716628,26.19453567,20.25952919,28.75328248,28.51499462,22.9098542,31.88350794,29.3134133,26.29564748,19.74923119,25.4422811
658,32.68165086,37.04207867,30.45822536,18.31962325,28.92462239,37.04207867,28.55205349,16.9044637,27.86716506,29.33600393,38.71374864,23.9262456,24.05803962,16.28498287,20.52055677,26.41519712,22.48663957,25.0755561,24.5046168,22.61284664,29.46888592,31.53376756,28.73529577,21.47712261,22.8367524,19.37248693,42.64036835,21.09175674,27.86493402,22.46416307,20.67406006,46.50208614,18.7418755,27.83046704,37.09150311,23.46676715,46.71084777,38.08067159,39.71540309,30.73590331,29.08447849,48.01451751,29.00891851,7.441562699,0,26.21602912,27.41562433,27.87956918,28.13575654,29.96575364,26.09355375,20.1830499,28.5938973,28.35424288,22.82343537,31.75379328,29.1760516,26.1943137,19.64707703,25.27396042
659,32.59645991,36.88951655,30.37912074,18.3333706,28.85465253,36.88951655,28.43274844,16.81432227,27.73653148,29.17393165,38.57179766,23.83759957,23.99914597,16.19841703,20.45482122,26.35897378,22.40710345,24.96766403,24.35797136,22.55784349,29.36971657,31.53594573,28.67717528,21.36553127,22.79800149,19.30727661,42.55830148,21.02332567,27.77512378,22.28305111,20.6163598,46.27836437,18.6415228,27.66648943,36.91198701,23.29389196,46.42886603,37.87267302,39.47024485,30.61325445,28.95676554,47.80605698,28.88057703,6.897644789,0,26.10506586,27.28260637,27.75435275,28.00333888,29.7969931,25.99446905,20.10780315,28.43684894,28.19543277,22.73790125,31.62606281,29.04163957,26.09428444,19.54684324,25.1073132
660,32.51294111,36.73782443,30.30073639,18.3473514,28.78530646,36.73782443,28.31299722,16.72409886,27.60818054,29.01440573,38.42993427,23.75071273,23.9420151,16.11415119,20.39046801,26.30303469,22.32960551,24.86264075,24.21451368,22.5053682,29.27288057,31.53780811,28.6193369,21.25623048,22.75976559,19.2436264,42.47488313,20.95790804,27.68636074,22.10482309,20.55964378,46.05709471,18.54381922,27.50547113,36.73523532,23.12245529,46.14691529,37.66716719,39.22821425,30.49180778,28.83067278,47.59996563,28.75407496,6.384645917,0,25.99590919,27.15150512,27.6316052,27.87414485,29.63116165,25.89779901,20.03397572,28.28241844,28.03875372,22.65347446,31.50091999,28.91119086,25.99591278,19.44876443,24.94293138
661,32.43213695,36.58762638,30.22361859,18.36192427,28.71715665,36.58762638,28.19343083,16.63448926,27.48282478,28.85778209,38.28880221,23.66585885,23.88710278,16.03286254,20.32774014,26.24796565,22.25476731,24.76101917,24.07519365,22.45595833,29.17927528,31.53973933,28.56224115,21.14937604,22.72262259,19.18178298,42.3904434,20.89588617,27.59873091,21.92981243,20.50410524,45.83920361,18.44902941,27.3477103,36.56165132,22.95298109,45.86531005,37.46510335,38.98998974,30.37145675,28.70637003,47.3961903,28.62944579,5.911879415,0,25.88884148,27.02235611,27.51163393,27.74878116,29.46853631,25.80406107,19.9617544,28.13088686,27.88439514,22.57037757,31.37896827,28.78571912,25.89955179,19.35307523,24.78140685
662,32.3550899,36.43954649,30.14831359,18.37744784,28.65077554,36.43954649,28.07468029,16.54618929,27.36117675,28.70441665,38.14904521,23.58331172,23.83486477,15.95522827,20.26688061,26.19435243,22.18321042,24.66333219,23.94096113,22.41015144,29.08979805,31.54212403,28.50634854,21.04512374,22.68715043,19.12199299,42.30531236,20.83764236,27.5123203,21.75835251,20.44993745,45.62561756,18.35741803,27.1935051,36.39163828,22.78599333,45.58436486,37.26743075,38.75624978,30.25209484,28.58402704,47.19467785,28.506723,5.488658609,0,25.78414511,26.89519486,27.39474637,27.62785447,29.30939406,25.71377265,19.891326,27.98253526,27.73254645,22.48883319,31.26081113,28.66623802,25.80555456,19.26001025,24.62333153
663,32.28284243,36.29420881,30.07536765,18.39428074,28.58673558,36.29420881,27.95737664,16.45989474,27.243949,28.55466533,38.01130703,23.50334511,23.78575684,15.88192557,20.20813243,26.14278081,22.11555639,24.57011273,23.81276599,22.36848507,29.00534625,31.54534686,28.45211958,20.94362941,22.653927,19.06450309,42.21982013,20.7835589,27.42721492,21.59077673,20.39733366,45.41726301,18.26924972,27.04315368,36.22559947,22.62201595,45.30439425,37.07509864,38.52767283,30.13361552,28.46381362,46.99537511,28.38594009,5.12429683,0,25.68210245,26.7700569,27.28124995,27.51197148,29.1540119,25.62745119,19.8228773,27.8376447,27.58339707,22.40906392,31.14705201,28.55376121,25.71427416,19.16980412,24.46929733
664,32.21292209,36.14979839,30.00339654,18.41176761,28.52361424,36.14979839,27.83978691,16.37329861,27.12935824,28.4077519,37.87352686,23.42546321,23.7387553,15.81168339,20.15136931,26.09243712,22.05065778,24.48082605,23.68860949,22.33033965,28.92405944,31.548971,28.39896571,20.84502183,22.62175996,19.00888079,42.13364433,20.73248054,27.34364882,21.42625488,20.34605742,45.21147075,18.18412093,26.89649082,36.06325743,22.45969343,45.02413306,36.885409,38.30254262,30.01627991,28.34526225,46.79860863,28.2674355,4.795398679,0,25.58263153,26.64734419,27.17107319,27.40043167,29.00217346,25.54446023,19.75698425,27.69598179,27.43664462,22.33077085,31.0369587,28.44637537,25.62548371,19.08236614,24.31787158
665,32.14227588,36.00426327,29.93072982,18.42897793,28.45969044,36.00426327,27.71988111,16.28388739,27.01525317,28.26267516,37.73344894,23.34896659,23.69256177,15.74273602,20.096184,26.04199727,21.98691391,24.39440639,23.56588163,22.29458346,28.84349281,31.55218954,28.3458819,20.74917344,22.58907004,18.95449812,42.0461382,20.68308042,27.26168228,21.26371434,20.29570028,45.00518059,18.10140269,26.75301881,35.9038976,22.29738408,44.74229316,36.69525899,38.07879829,29.90040981,28.22782487,46.60465921,28.15139198,4.473460454,0,25.48527454,26.52724768,27.06375905,27.2919645,28.85336712,25.46368161,19.69376235,27.55700593,27.2918338,22.25345923,30.92925108,28.3414481,25.53856444,18.99731539,24.16723923
666,32.07107542,35.85787208,29.85748439,18.44585758,28.39508885,35.85787208,27.5978447,16.19204715,26.9017943,28.11945368,37.59142455,23.2738236,23.64721997,15.67501868,20.04239805,25.9912814,21.92426649,24.31059018,23.44461545,22.26098588,28.76366718,31.55483198,28.29270399,20.65585545,22.55585471,18.90130849,41.9571452,20.63548344,27.1811407,21.1031249,20.24619748,44.79873252,18.02102146,26.61253708,35.7472676,22.13518255,44.4591546,36.50499061,37.85660141,29.78598969,28.11155048,46.41340511,28.03760944,4.160133021,0,25.38975011,26.40948635,26.95903657,27.18632163,28.70742704,25.38491025,19.63270765,27.42053736,27.14892461,22.17705787,30.82371078,28.23891446,25.4532816,18.91445112,24.0174187
667,31.99949236,35.7108934,29.78377717,18.46235245,28.32993412,35.7108934,27.47386314,16.09816398,26.78914213,27.97810601,37.44780499,23.2000026,23.6027736,15.60846658,19.98983302,25.94010966,21.86265722,24.22911381,23.32484399,22.22931628,28.68460335,31.55672783,28.23926783,20.56483911,22.52211146,18.8492653,41.86650877,20.58981453,27.10184949,20.94445638,20.19748428,44.59246656,17.94290373,26.47484505,35.59311506,21.97318354,44.17499744,36.31494586,37.63611354,29.67300404,27.99648804,46.22472457,27.92588779,3.857067253,0,25.29577686,26.29377922,26.8566348,27.08325471,28.56418737,25.30794102,19.57331623,27.28639629,27.00787706,22.1014956,30.72011946,28.1387095,25.36940042,18.83357259,23.86842837
668,31.9276983,35.56359586,29.70972506,18.47840843,28.26435092,35.56359586,27.3481219,16.00262394,26.67745717,27.83865068,37.30294153,23.12747197,23.55926639,15.54301494,19.93831047,25.88830221,21.80202782,24.14971369,23.20660028,22.19934403,28.60632213,31.55770659,28.18540925,20.47589564,22.48783778,18.79832195,41.77407238,20.54619862,27.02363403,20.78767857,20.14949594,44.3867227,17.86697597,26.33974216,35.44118759,21.81148173,43.89010172,36.12546674,37.41749623,29.56143735,27.88268652,46.03849584,27.81602694,3.565914016,0,25.20307343,26.17984527,26.75628281,26.98251539,28.42348228,25.23256883,19.51508416,27.15440295,26.86865117,22.02670126,30.61825873,28.04076828,25.28668616,18.75447907,23.72028664
