wl,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,Y_17,Y_18,Y_19,Y_20,Y_21,Y_22,Y_23,Y_24,Y_25,Y_26,Y_100,Y_101,Y_102,Y_103,Y_104,Y_105,Y_106,Y_107,Y_108,Y_109,Y_110,Y_111,Y_112,Y_113,Y_114,Y_115,Y_116,Y_117,Y_118,Y_119,Y_120,Y_121,Y_122,Y_123,Y_124,Y_125,Y_126,Y_127,Y_128,Y_129,Y_500,Y_501,Y_502,Y_503,Y_504,Y_505,Y_506,Y_507,Y_508,Y_509,Y_510,Y_511,Y_512,Y_514,Y_515,Y_517,Y_518,Y_519,Y_520,Y_521,Y_522,Y_142,W_525,W_526,W_527,W_528,W_529,W_530,W_531,W_532,W_533,W_534,W_535,W_536,W_537,W_538,W_539,W_540,W_541,W_542,W_543,W_544,W_545,W_546,W_547,W_548,W_27,W_29,W_30,W_32,W_33,W_34,W_130,W_131,W_132,W_133,W_134,W_135,W_136,W_137,W_138,W_139,W_140,W_141,F_27657_A,F_27657_S,F_27653_A,F_27653103_A,F_27653101_A,F_27653102_A,F_27656_A,F_RD20011100_A,F_RD20011_A,F_RD20011_C,F_27631_A,F_27631_S,F_27632_AWHITE,F_27632_A.YELL,F_27634_A,F_27635_K,F_27635_C,F_27635_P,F_27636_A,F_27636_X,F_27633_A,F_27638_A,F_27639_W,F_27639_P,F_27640_A,F_27641_A,F_27642_P,F_27642_Y,F_27644_S,F_27644_A,F_27643_A,F_27645_P,F_27645_R,F_27645_A,F_27648_A,F_27649_P,F_27649_W,F_27650_A,F_27651_A,F_27685_A,F_RD20014_A,F_RD20014_J,F_27658_A,F_27659_K,F_27659_P,F_27659_A,F_27661_A,F_27662_K,F_27663_A,F_27664_A,F_27665_A,F_27666_A,F_27666_I,F_27668_S,F_27669_A,F_27670_S,F_27671_A,F_27672_A,F_27673_A,F_27673_S,F_27674_Y,F_27674_E,F_27674_A,F_27680_A,F_27681_A,F_27682_K,F_27682_P,F_27683_A,F_27683_W,F_27683_Y,F_27688_Z,F_27688_A,F_27688_K,F_27688_P,F_27688_S
640,38.04456388,53.19079026,47.36133212,50.95127304,36.30734539,44.46007561,41.82221793,44.18417486,48.87650611,41.1679609,46.44837233,32.49321651,44.16431799,46.31891337,44.44710646,43.8761174,51.75465249,42.0029296,43.46772631,38.89344822,40.86028442,40.80094981,41.23789372,46.12509744,60.56213798,59.32365641,47.90579075,55.13900554,45.61430149,49.73448004,50.72286272,50.5727898,61.67762998,40.9666031,57.56723379,38.57852347,55.35708387,46.76559509,50.06211562,35.28610088,41.07741198,63.00670197,47.4969619,42.09409553,47.39602157,42.50427582,49.00032245,44.71192604,51.44648821,54.95270358,41.48786432,54.98856529,30.64624491,54.509082,47.89593825,37.14169072,50.31440593,50.12405204,53.9620228,45.13845907,49.93602253,55.67115047,48.6180077,48.55558672,52.99479658,47.27037407,54.94037985,53.21311803,49.38691435,36.5777991,34.68783767,50.21308358,41.61204027,39.2467853,46.67384687,41.59569862,49.1714565,40.26836843,40.17396264,53.35006824,50.31018639,37.34649866,42.15835771,42.32775949,35.27173355,58.01172455,34.343669,52.5677939,46.65144377,40.50453732,64.48717601,51.71042607,54.06632521,45.93815535,50.32999643,53.17401277,54.92884413,60.21673231,63.09559887,48.21759241,54.42153069,54.69686283,49.26036353,50.7078715,50.22173191,66.08602744,57.42155828,56.52274709,49.08164234,46.18941662,51.97830006,56.0561721,53.24894683,47.30002825,55.56662645,56.84706423,67.01188067,30.00625381,45.44792437,53.06350728,26.06040318,49.28805415,60.86555929,47.86402305,65.42898191,6.973239804,72.33583778,40.8380827,38.25566709,42.06454699,45.74799767,67.5387283,54.57979195,76.33896724,75.38747692,54.69586499,22.5438665,57.39386878,8.639158687,12.88519462,34.39986767,44.94837119,65.78911819,26.51789561,14.55784737,43.46124682,43.46107043,50.91291623,59.26850983,55.72087365,23.19695747,65.05351032,59.21481681,62.56118624,17.34237787,26.33270965,55.96042122,85.60103727,55.80313278,78.0615009,73.74794181,68.34954949,55.41468473,31.52664603,33.59218623,54.191931,22.13070102,243.7462063,51.9071253,17.1811687,43.90729717,79.08282379,66.09462012,72.33095593,29.5798957,72.09285423,22.98832797,68.70386828,13.99941361,44.1915898,52.770599,42.0698761,64.94475359,37.57331572,78.48416256,46.05851184,56.66501923,40.75604922,66.77893025,46.09701976,62.74452007,31.79698349,46.08112535,53.09767342,42.2008343
641,38.04519647,53.19337875,47.35830616,50.95646313,36.30687907,44.46315574,41.82132113,44.18248849,48.87439272,41.16949523,46.44872761,32.49577085,44.16849496,46.32158197,44.44650936,43.87393099,51.75237541,42.00636612,43.4701067,38.89114585,40.85315303,40.80386573,41.23708344,46.11973414,60.55956613,59.32161695,47.91028841,55.13706151,45.6196423,49.73674167,50.71761249,50.5733682,61.67798547,40.96877486,57.5659872,38.57408391,55.3541278,46.76763708,50.06714623,35.28051857,41.07883993,63.010634,47.4970773,42.08871058,47.39053421,42.50429086,48.99766591,44.70893774,51.45032188,54.95491753,41.48641654,54.99012108,30.64398973,54.50967073,47.89186601,37.14130788,50.31974071,50.12967477,53.95943009,45.1313058,49.92925675,55.66511993,48.61663412,48.55664361,53.00354246,47.27018173,54.93899122,53.21126033,49.3838441,36.57510658,34.68894962,50.21521681,41.6113765,39.24778639,46.67056492,41.60004335,49.17747704,40.27329047,40.1731412,53.34852114,50.30103446,37.34079107,42.1595076,42.32827494,35.27020708,58.00590224,34.34480992,52.56082503,46.65314191,40.50781047,64.48254926,51.70789726,54.06397972,45.93610205,50.3268917,53.17944701,54.92871796,60.21488323,63.09964964,48.21339643,54.42356639,54.6979326,49.26674945,50.70822618,50.2264207,66.07513221,57.4323425,56.52309636,49.07948304,46.18964328,51.97799644,56.05484482,53.24796525,47.3025859,55.56996849,56.85273149,67.01198098,30.00195859,45.44915709,53.06991372,26.44613734,49.23182044,60.76799148,48.37050358,65.49639883,7.12497217,72.38954992,40.90595382,38.32614432,42.04630447,45.69336235,67.27329587,54.57981044,76.35199881,75.39364419,55.03328315,23.06442502,57.39748976,8.924480223,12.66474302,34.11671094,44.98445835,65.78225388,26.73544017,14.92510338,43.43570651,43.54514415,50.78325513,59.1223346,55.72124569,23.06613742,65.12827636,59.35255293,62.49773358,17.60109885,26.53052784,55.95350723,85.60009803,55.75447156,78.03563339,73.73463817,68.33557699,55.27288195,31.5171036,33.48001494,54.20215427,22.5775395,244.2945855,51.87468028,16.94588717,44.23435697,79.09218897,66.12769908,72.31090489,29.50906425,72.08503477,23.52083515,68.72370565,14.52939727,44.16805094,52.74250061,42.4256776,64.82144812,38.02575409,78.46563183,46.46121331,57.40063735,40.47489063,66.79142669,46.06444865,62.74373058,32.43741423,46.08828832,52.99718777,42.1011513
642,38.04561795,53.19640896,47.35551608,50.96250881,36.30647492,44.46683254,41.8205154,44.18066003,48.87189911,41.17074062,46.44901097,32.49873694,44.17252946,46.32428606,44.44547796,43.8711889,51.74994321,42.0104267,43.47276778,38.88872598,40.84532118,40.80692463,41.23587579,46.11369301,60.55719733,59.31872471,47.91535905,55.13488368,45.62543739,49.73901362,50.71179742,50.57419509,61.67828064,40.97133393,57.56426102,38.56920712,55.35084847,46.77015297,50.07280118,35.27445136,41.08039712,63.01436324,47.49742333,42.08271256,47.38466168,42.50450016,48.99490638,44.70571937,51.45413473,54.95752951,41.48474664,54.99205136,30.64151122,54.51008546,47.88707111,37.14068843,50.32529971,50.13650547,53.95673524,45.12343341,49.92129051,55.65817185,48.61487848,48.55809336,53.01317114,47.27007725,54.93745826,53.20902188,49.38018885,36.57202138,34.69029681,50.21716271,41.61073364,39.24894175,46.66733367,41.60497159,49.18401592,40.27863591,40.17231334,53.34625278,50.2906969,37.33388635,42.16043591,42.32889245,35.26855374,57.99940998,34.34608496,52.55283066,46.65500703,40.51196839,64.47735129,51.70488995,54.06123191,45.93339179,50.32342421,53.18530579,54.92871469,60.21278061,63.10293291,48.20857694,54.42615926,54.69941936,49.27367322,50.70849236,50.23124435,66.06329246,57.44392745,56.52365531,49.07678698,46.19000149,51.97818221,56.05357569,53.24720352,47.30506153,55.57335583,56.8598424,67.0122506,29.99710058,45.45062218,53.07710522,26.85197358,49.16928616,60.66249289,48.86534844,65.56161121,7.282362886,72.43866432,40.96721501,38.38067172,42.01997398,45.63428558,66.98206665,54.57849069,76.36254964,75.39766523,55.36587481,23.60120803,57.39674929,9.220244733,12.42664046,33.81052876,45.02302767,65.77284615,26.943784,15.30083998,43.40581449,43.61571988,50.6364393,58.96252754,55.7206037,22.91931087,65.19980983,59.46749408,62.42607083,17.86621426,26.73233556,55.94480134,85.59857708,55.69815828,78.004411,73.71996912,68.31598392,55.11872023,31.50575223,33.35864464,54.2087872,23.05953308,244.8346122,51.83609936,16.69260125,44.53622205,79.09973434,66.15481383,72.28550246,29.42378095,72.07043331,24.08760635,68.74273191,15.09570498,44.13888901,52.71082878,42.77531145,64.68978168,38.47138928,78.44530881,46.86264108,58.13351595,40.1689685,66.80378169,46.02759973,62.73631651,33.11511968,46.09296344,52.88681322,41.99038422
643,38.04586659,53.19975552,47.35297607,50.9691397,36.30610248,44.47096229,41.81974825,44.17872306,48.86916867,41.17172515,46.44921171,32.50197194,44.17638555,46.32695187,44.44407438,43.86801391,51.74739751,42.01495381,43.47563021,38.88619567,40.83706948,40.81002087,41.23434155,46.10719485,60.55500166,59.31522599,47.92080675,55.13260858,45.63148114,49.74126934,50.70562114,50.57518042,61.67845533,40.97413778,57.5622752,38.564061,55.34741794,46.77295031,50.07881375,35.26807797,41.08202003,63.01786616,47.49796735,42.07636009,47.37853531,42.5048748,48.99215482,44.70235584,51.45789904,54.96048104,41.48295191,54.99423179,30.63889934,54.51042972,47.88174661,37.139886,50.3308942,50.14419384,53.95407389,45.11510656,49.91253288,55.65058921,48.61286398,48.55983671,53.02335001,47.27000567,54.93582707,53.20649061,49.37618654,36.56871628,34.69183817,50.21895306,41.61013559,39.25023552,46.66419691,41.61025786,49.19091529,40.2842663,40.17145211,53.34347533,50.27960932,37.32610715,42.16117015,42.32958886,35.26678117,57.99243835,34.3474592,52.54417403,46.65696756,40.51675883,64.47181834,51.70159371,54.05823017,45.93020286,50.31965757,53.19140881,54.92882661,60.21051062,63.10566513,48.20331396,54.42912511,54.7012481,49.28089677,50.70862199,50.23603876,66.05089444,57.45595216,56.52436001,49.07372354,46.19044991,51.97875384,56.05234968,53.24657966,47.30743987,55.57676983,56.86790656,67.01272792,29.99186832,45.45221511,53.0848173,27.26999588,49.1022311,60.55125616,49.34748764,65.62516892,7.443855313,72.4842079,41.02300074,38.42257585,41.98751844,45.57226644,66.67314463,54.57621998,76.37129039,75.4001208,55.69425693,24.15055346,57.39305813,9.525468765,12.17809161,33.48906037,45.06300065,65.76127804,27.14375659,15.68215378,43.37279398,43.67587594,50.47798312,58.79268498,55.71938635,22.76152045,65.26862798,59.56451158,62.34875934,18.13814046,26.93652334,55.93483283,85.59661236,55.63638512,77.96917183,73.70426844,68.29248872,54.95538178,31.49297986,33.23086544,54.21278281,23.56805422,245.3670911,51.79292894,16.42744753,44.81693008,79.10594261,66.17757852,72.25601153,29.32798469,72.0510251,24.67903151,68.76108511,15.68652096,44.1054475,52.6766248,43.11950988,64.55240386,38.91030248,78.42372001,47.26255519,58.86210145,39.84632647,66.81597034,45.98763771,62.72363635,33.81761926,46.09570868,52.76946372,41.8721003
644,38.04598065,53.20329311,47.35070036,50.9760854,36.30573134,44.47540123,41.81896718,44.17671117,48.86634481,41.17247687,46.44931909,32.50533302,44.18002727,46.3295056,44.44236076,43.86452882,51.74477997,42.01978994,43.47861465,38.88356197,40.82867852,40.8130488,41.23255145,46.10046041,60.55294922,59.31136706,47.92643558,55.13037275,45.63756794,49.74348231,50.6992873,50.57623416,61.67844939,40.9770439,57.5602497,38.55881345,55.34400826,46.77583664,50.08491724,35.26157712,41.08364513,63.02111919,47.49867674,42.06991177,47.37228642,42.5053859,48.98952218,44.69893207,51.46158707,54.96371366,41.48112967,54.99653803,30.63624405,54.51080704,47.87608554,37.13895423,50.33633549,50.15238957,53.95158164,45.1065899,49.90339296,55.64265501,48.61071384,48.56177435,53.03374645,47.26991203,54.93414371,53.20375445,49.37207513,36.56536409,34.69353262,50.22061964,41.60960625,39.25165178,46.66119842,41.61567664,49.19801729,40.29004315,40.17053055,53.34040096,50.26820734,37.3177761,42.1617378,42.33034102,35.26489701,57.9851779,34.34889774,52.5352184,46.65895192,40.52192951,64.46618661,51.69819808,54.05512291,45.92671357,50.31565537,53.19757579,54.92904605,60.20815941,63.10806279,48.1977875,54.4322797,54.7033438,49.28818202,50.708567,50.24063984,66.03832439,57.46805567,56.52514657,49.0704621,46.19094722,51.97960783,56.05115174,53.24601169,47.30970565,55.58019183,56.87643354,67.01345134,29.98645033,45.45383136,53.09278548,27.6922882,49.03243507,60.43647396,49.81585116,65.68762185,7.607892809,72.5272076,41.07444547,38.4551833,41.9509008,45.50880402,66.35463385,54.57338562,76.37889177,75.40159169,56.01904646,24.70879918,57.38782708,9.839168867,11.92630118,33.16004497,45.1032988,65.74793262,27.33618744,16.0661414,43.33786821,43.72869061,50.31340101,58.61640324,55.71803232,22.59780877,65.33524806,59.64847672,62.26836045,18.41729381,27.14148168,55.92413095,85.59434177,55.57134423,77.931254,73.68786992,68.26680983,54.78604882,31.47917446,33.09946743,54.21509413,24.09447538,245.8928264,51.74671543,16.1565626,45.08051871,79.11129646,66.19760727,72.22369499,29.22561435,72.02878539,25.28550058,68.77890331,16.29002942,44.06906989,52.64092994,43.45900513,64.41196423,39.34257486,78.40139192,47.66071572,59.58484026,39.51500815,66.82796773,45.9457273,62.70704864,34.53243237,46.09708207,52.6480532,41.74986678
645,38.04599841,53.20689635,47.34870314,50.98307552,36.30533106,44.48000563,41.81811973,44.17465792,48.86357092,41.17302383,46.44932239,32.50867734,44.18341867,46.33187347,44.44039921,43.86085642,51.74213221,42.02477758,43.48164173,38.88083191,40.82042891,40.81590277,41.23057626,46.09371046,60.55101009,59.3073942,47.9320496,55.12831273,45.64349217,49.745626,50.69299953,50.57726625,61.67820265,40.97990974,57.55840446,38.55363238,55.34079151,46.77861951,50.09084492,35.25512752,41.08520891,63.02409877,47.49951887,42.0636262,47.36604635,42.50600455,48.98711943,44.69553297,51.4651711,54.9671689,41.4793772,54.99884572,30.63363531,54.51132095,47.87028096,37.13794676,50.34143486,50.16074239,53.94939412,45.09814808,49.89427981,55.63465222,48.60855127,48.563807,53.04402784,47.26974135,54.93245428,53.20090133,49.36809257,36.56213762,34.69533909,50.22219421,41.60916951,39.25317466,46.658382,41.62100243,49.20516409,40.29582799,40.1695217,53.33724184,50.25692658,37.30921583,42.16216637,42.33112577,35.26290892,57.9778192,34.35036565,52.52632701,46.66088854,40.52722819,64.46069235,51.69489264,54.05205849,45.9231022,50.31148123,53.20362644,54.9293653,60.20581314,63.11034235,48.19217757,54.43543884,54.70563146,49.29529089,50.70827935,50.24488349,66.02596858,57.479877,56.52595108,49.06717204,46.19145208,51.98064069,56.04996681,53.24541764,47.31184363,55.58360319,56.88493292,67.01445925,29.98103514,45.45536639,53.10074529,28.11093454,48.96167787,60.32033893,50.26936902,65.74951986,7.772918733,72.56869033,41.12268367,38.48182065,41.912084,45.44539739,66.03463829,54.57037489,76.38602445,75.40265866,56.34086037,25.27228313,57.38246691,10.16036159,11.67847385,32.83122179,45.14284364,65.73319292,27.52190604,16.44989942,43.30226038,43.77724221,50.14820736,58.43727864,55.71698027,22.43321843,65.40018734,59.72426082,62.18743552,18.70409065,27.34560112,55.91322496,85.59190324,55.50522778,77.89199561,73.67110733,68.24066569,54.61390356,31.46472396,32.9672407,54.21667419,24.63016902,246.4126227,51.69900522,15.88608305,45.3310256,79.11627859,66.21651424,72.18981573,29.12060882,72.00568946,25.89740349,68.79632456,16.89441456,44.03109964,52.60478549,43.79452944,64.27111237,39.7682876,78.37885102,48.05688275,60.30017882,39.18305718,66.83974895,45.90303321,62.68791189,35.24707844,46.0976416,52.52549559,41.62725089
646,38.04595812,53.21043992,47.34699863,50.98983967,36.3048712,44.48463173,41.81715339,44.17259691,48.86099041,41.17339411,46.44921088,32.51186207,44.18652379,46.3339817,44.43825188,43.85711949,51.73949587,42.02975921,43.48463213,38.87801254,40.81260125,40.81847713,41.22848672,46.08716579,60.54915436,59.3035537,47.9374529,55.12656507,45.64904822,49.74767388,50.68696147,50.57818666,61.67765495,40.98259279,57.55695945,38.54868571,55.33793975,46.78110647,50.09633008,35.2489079,41.08664784,63.02678137,47.50046111,42.057762,47.35994643,42.50670185,48.98505752,44.69224344,51.4686234,54.97078828,41.47779181,55.00103053,30.6311631,54.51207498,47.86452592,37.13691722,50.34600359,50.168902,53.94764696,45.09004577,49.88560254,55.62686383,48.6064995,48.56583537,53.05386156,47.26943868,54.93080485,53.19801916,49.36447683,36.55920966,34.69721649,50.22370856,41.60884926,39.25478826,46.65579143,41.62600974,49.21219784,40.30148236,40.16839862,53.33421013,50.24620266,37.30074898,42.16248336,42.33191996,35.26082455,57.97055282,34.351828,52.51786311,46.66270585,40.53240261,64.45557176,51.69186694,54.04918532,45.91954704,50.30719876,53.20938048,54.92977669,60.20355797,63.11272029,48.1866642,54.43841829,54.70803606,49.3019853,50.70771098,50.24860564,66.01421327,57.49105519,56.52670963,49.06402274,46.19192318,51.98174891,56.04877986,53.24471552,47.31383854,55.58698527,56.89291429,67.01579004,29.97581127,45.45671569,53.10843226,28.51801886,48.89173931,60.20504371,50.70697122,65.81141284,7.937376445,72.60968304,41.16884979,38.50581448,41.87303097,45.38354563,65.72126198,54.56757506,76.39335912,75.40390248,56.66031561,25.83734318,57.3783884,10.48806347,11.44181431,32.51033003,45.18055666,65.71744199,27.70174189,16.83052445,43.26719373,43.82460903,49.98791657,58.25890751,55.71666887,22.27279205,65.46396307,59.79673518,62.10854591,18.99894735,27.54727218,55.90264414,85.58943468,55.44022793,77.85273476,73.65431446,68.21577474,54.44212822,31.45001633,32.83697537,54.21847603,25.1665076,246.9272845,51.65134471,15.62214549,45.57248842,79.1213717,66.23591356,72.15563664,29.01690697,71.98371256,26.50513018,68.81348691,17.48786061,43.99288024,52.56923274,44.12681504,64.13249785,40.18752189,78.35662383,48.45081632,61.00656353,38.85851717,66.85128909,45.86072015,62.66758462,35.94907687,46.09794526,52.40470485,41.50781989
647,38.04589806,53.21379845,47.34560102,50.99610747,36.30432134,44.4891358,41.81601569,44.17056171,48.85874667,41.17361577,46.44897386,32.51474437,44.18930669,46.33575649,44.43598088,43.85344083,51.73691259,42.03457731,43.48750649,38.87511091,40.80547613,40.82066625,41.22635359,46.08104717,60.5473521,59.30009184,47.94244953,55.12526629,45.65403047,49.74959942,50.68137677,50.57890535,61.67674615,40.9849505,57.55613461,38.54414132,55.33562503,46.78310506,50.10110601,35.24309699,41.0878984,63.02914341,47.50147083,42.05257777,47.35411799,42.50744889,48.9834474,44.6891484,51.47191624,54.97451334,41.4764708,55.00296811,30.62891737,54.51317266,47.85901345,37.13591925,50.34985297,50.17651809,53.94647576,45.08254761,49.87777022,55.61957281,48.60468173,48.56776018,53.06291499,47.26894906,54.92924149,53.19519589,49.36146584,36.55675302,34.69912376,50.22519445,41.6086694,39.25647669,46.6534705,41.63047306,49.21896069,40.30686776,40.16713434,53.331518,50.2364712,37.29269818,42.16271626,42.33270045,35.25865153,57.96356932,34.35324989,52.51018994,46.66433227,40.53720052,64.45106108,51.68931054,54.04665178,45.91622639,50.30287157,53.21465763,54.93027253,60.20148005,63.11541307,48.1814274,54.44103386,54.71048259,49.30802717,50.70681382,50.25164218,66.00344469,57.50122927,56.52735831,49.06118358,46.19231917,51.98282898,56.04757584,53.24382336,47.31567512,55.5903194,56.89988723,67.01748211,29.97096724,45.45777472,53.1155819,28.90562514,48.82439919,60.09278097,51.12758777,65.87385065,8.099709302,72.65121263,41.21407832,38.53049136,41.83570467,45.32474784,65.42260893,54.56537344,76.40156646,75.40590393,56.97802915,26.40031726,57.37700233,10.82129107,11.22352724,32.20510891,45.21535939,65.70106288,27.87652448,17.20511311,43.23389147,43.87386936,49.83804303,58.08488617,55.71753681,22.12157225,65.5270925,59.87077111,62.03425296,19.30228026,27.74488539,55.89291775,85.58707402,55.37853684,77.81480957,73.63782509,68.19385542,54.273905,31.43543951,32.71146151,54.22145266,25.69486357,247.437616,51.60528031,15.37088649,45.80894482,79.12705848,66.25741936,72.1224206,28.91844769,71.96482994,27.09907059,68.83052841,18.05855178,43.95575518,52.53531298,44.45659419,63.99877024,40.60035889,78.33523683,48.84227652,61.70244083,38.54943175,66.86256324,45.81995283,62.64742534,36.62594708,46.09855106,52.28859489,41.39514099
648,38.04585648,53.21684659,47.34452453,51.00160851,36.30365105,44.49337409,41.81465414,44.1685859,48.8569831,41.17371686,46.44860058,32.51718141,44.1917314,46.33712408,44.43364835,43.84994322,51.73442401,42.03907438,43.49018546,38.87213407,40.79933415,40.82236446,41.22424762,46.07557536,60.54557342,59.29725491,47.94684358,55.12455295,45.65823331,49.7513761,50.67644907,50.57933225,61.67541607,40.98684036,57.5561499,38.54016715,55.33401942,46.78442283,50.104906,35.23787349,41.08889706,63.03116136,47.50251539,42.04833212,47.34869238,42.50821677,48.98240004,44.68633277,51.4750219,54.9782856,41.47551145,55.00453412,30.62698809,54.51471752,47.85393662,37.13500648,50.35279429,50.18324038,53.94601615,45.07591825,49.87119193,55.61306216,48.60322117,48.56948213,53.0708555,47.26821752,54.9278103,53.19251943,49.35929758,36.55494048,34.70101981,50.22668366,41.60865382,39.25822408,46.651463,41.63416689,49.2252948,40.31184574,40.16570192,53.32937763,50.22816782,37.28538608,42.16289257,42.33344406,35.25639753,57.95705926,34.35459638,52.50367075,46.66569624,40.54136965,64.44739652,51.68741299,54.04460625,45.91331853,50.29856325,53.21927758,54.93084512,60.19966555,63.11863718,48.17664719,54.44310132,54.71289602,49.31317843,50.70553982,50.25382902,65.99404911,57.51003826,56.52783323,49.05882393,46.19259873,51.98377739,56.0463397,53.24265917,47.31733811,55.59358695,56.90536132,67.01957386,29.96669159,45.45843897,53.12192974,29.26583735,48.76143732,59.98574333,51.53014866,65.93738318,8.258360664,72.69430606,41.25950371,38.55917788,41.80206803,45.27050309,65.14678315,54.56415731,76.41131715,75.40924378,57.29461794,26.95754325,57.37971947,11.15906093,11.03081733,31.92329765,45.24617334,65.68443863,28.04708332,17.57076198,43.20357681,43.92810152,49.70410114,57.91881094,55.72002275,21.98460164,65.59009289,59.95123991,61.96711802,19.61450572,27.93683126,55.88457505,85.58495917,55.32234667,77.77955813,73.621973,68.17662616,54.11241612,31.42138145,32.59348923,54.22655713,26.2066094,247.9444219,51.56235842,15.13844265,46.04443247,79.13382163,66.2826458,72.09143052,28.82916987,71.95101688,27.66961466,68.84758712,18.59467227,43.92106792,52.50406749,44.78459911,63.87257913,41.00687981,78.31521652,49.23102341,62.38625713,38.26384454,66.8735465,45.78189597,62.62879258,37.26520848,46.10001701,52.18007967,41.29278145
649,38.04587166,53.21945901,47.34378337,51.00607242,36.3028299,44.49720286,41.81301626,44.16670307,48.85584311,41.17372545,46.44808033,32.51903035,44.19376198,46.33801066,44.43131642,43.84674945,51.73207176,42.04309289,43.49258969,38.86908906,40.79445591,40.82346612,41.22223955,46.07097113,60.54378839,59.29528918,47.95043912,55.12456157,45.66145112,49.75297737,50.672382,50.57937734,61.67360455,40.98811983,57.55722527,38.53693108,55.33329497,46.78486732,50.10746332,35.23341612,41.08958031,63.03281165,47.50356218,42.04528366,47.34380091,42.5089766,48.98202639,44.68388145,51.47791264,54.98204659,41.47501108,55.00560421,30.62546522,54.51681309,47.84948847,37.13423254,50.35463884,50.18871857,53.94640375,45.07042236,49.86627677,55.60761486,48.60224105,48.57090195,53.07735048,47.2671891,54.92655735,53.19007771,49.35820999,36.55394487,34.70286358,50.22820797,41.60882643,39.26001451,46.64981271,41.63686572,49.23104232,40.3162778,40.16407439,53.32800117,50.22172814,37.27913529,42.16303979,42.33412765,35.25407019,57.95121321,34.35583256,52.49866879,46.66672617,40.54465775,64.44481431,51.68636386,54.04319714,45.91100178,50.29433743,53.22306006,54.93148677,60.19820061,63.12260908,48.17250359,54.44443646,54.71520136,49.31720099,50.70384093,50.25500208,65.98641279,57.51712121,56.52807046,49.05711317,46.19272052,51.98449066,56.0450564,53.24114098,47.31881225,55.59676927,56.90884614,67.02210368,29.96317284,45.4586039,53.12721131,29.59073947,48.7046335,59.88612346,51.91358391,66.00256029,8.411773891,72.73999023,41.30626042,38.59520061,41.77408399,45.22231046,64.90188864,54.56431395,76.42328189,75.41450279,57.61069894,27.50535908,57.38795062,11.50038959,10.87088928,31.67263547,45.27192,65.6679523,28.21424788,17.92456768,43.17747297,43.99038379,49.5916053,57.76427814,55.72456536,21.86692283,65.65348149,60.0430129,61.90970245,19.9360401,28.12150031,55.87814531,85.58322805,55.27384959,77.74831856,73.60709198,68.16580541,53.96084379,31.40823012,32.48584862,54.23474246,26.69311755,248.4485065,51.52412543,14.93095057,46.28298902,79.14214384,66.313207,72.06392927,28.75301239,71.94424863,28.20715233,68.86480108,19.08440631,43.89016194,52.47653755,45.11156204,63.75657408,41.4071658,78.29708939,49.61681706,63.05645885,38.00979917,66.88421394,45.74771426,62.61304484,37.85438049,46.10290109,52.08207311,41.2043085
650,38.04598187,53.22151034,47.34339174,51.00922879,36.30182744,44.50047836,41.81104955,44.16494679,48.85547008,41.1736696,46.44740238,32.52014837,44.19536247,46.33834247,44.42904721,43.84398231,51.72989747,42.04647533,43.49463985,38.86598293,40.79112201,40.82386559,41.22040015,46.06745527,60.54196709,59.29444095,47.95304021,55.12542871,45.6634783,49.75437672,50.6693792,50.57895058,61.67125145,40.98864638,57.55958067,38.53460102,55.33362376,46.78424607,50.10851127,35.22990362,41.08988462,63.03407072,47.50457856,42.043691,47.33957492,42.50969946,48.98243741,44.68187935,51.48056075,54.98573784,41.47506697,55.00605403,30.62443872,54.5195629,47.84586205,37.13365108,50.35519791,50.19260237,53.94777417,45.06632459,49.86343381,55.60351388,48.60186458,48.57192034,53.0820673,47.26580883,54.92552873,53.18795866,49.35844103,36.55393897,34.70461398,50.22979914,41.6092111,39.26183212,46.64856343,41.63834407,49.2360454,40.32002549,40.16222481,53.32760079,50.21758777,37.27426847,42.16318541,42.33472807,35.25167715,57.94622174,34.35692352,52.4955473,46.66735049,40.54681256,64.44355068,51.6863527,54.04257282,45.9094544,50.29025771,53.22582478,54.93218981,60.1971714,63.12754524,48.1691766,54.44485507,54.71732358,49.31985678,50.70166908,50.25499727,65.98092197,57.52211713,56.52800611,49.05622068,46.19264324,51.98486526,56.04371089,53.23918682,47.32008229,55.59984771,56.90985129,67.02510996,29.96059951,45.45816499,53.13116212,29.87241548,48.65576753,59.79611401,52.27682351,66.06993187,8.55839234,72.78929208,41.35548293,38.64188612,41.7537155,45.18166903,64.69602941,54.56623066,76.43813135,75.42226175,57.92688911,28.04010263,57.40310654,11.84429362,10.75094777,31.46086158,45.2915209,65.65198693,28.37884768,18.26362681,43.15680318,44.06379449,49.50606992,57.6248841,55.73160333,21.77357844,65.71777557,60.15096137,61.8645676,20.26729975,28.29728309,55.87415778,85.58201857,55.23523777,77.72242896,73.59351581,68.1631116,53.82237023,31.39637345,32.39132979,54.24696169,27.14576048,248.9506743,51.49212774,14.75454684,46.52865215,79.15250782,66.35071711,72.04117975,28.69391413,71.94650045,28.70207354,68.88230836,19.5159381,43.86438072,52.45376446,45.43821523,63.65340468,41.80129806,78.28138194,49.99941754,63.71149242,37.79533926,66.89454067,45.71857242,62.60154066,38.38098252,46.10776131,51.99748915,41.13328937
