wl,F_27657_A,F_27657_S,F_27653_A,F_27653103_A,F_27653101_A,F_27653102_A,F_27656_A,F_RD20011100_A,F_RD20011_A,F_RD20011_C,F_27631_A,F_27631_S,F_27632_AWHITE,F_27632_A.YELL,F_27634_A,F_27635_K,F_27635_C,F_27635_P,F_27636_A,F_27636_X,F_27633_A,F_27638_A,F_27639_W,F_27639_P,F_27640_A,F_27641_A,F_27642_P,F_27642_Y,F_27644_S,F_27644_A,F_27643_A,F_27645_P,F_27645_R,F_27645_A,F_27648_A,F_27649_P,F_27649_W,F_27650_A,F_27651_A,F_27685_A,F_RD20014_A,F_RD20014_J,F_27658_A,F_27659_K,F_27659_P,F_27659_A,F_27661_A,F_27662_K,F_27663_A,F_27664_A,F_27665_A,F_27666_A,F_27666_I,F_27668_S,F_27669_A,F_27670_S,F_27671_A,F_27672_A,F_27673_A,F_27673_S,F_27674_Y,F_27674_E,F_27674_A,F_27680_A,F_27681_A,F_27682_K,F_27682_P,F_27683_A,F_27683_W,F_27683_Y,F_27688_Z,F_27688_A,F_27688_K,F_27688_P,F_27688_S
610,17.67465856,49.54521936,61.85940378,26.10323093,62.91219604,3.864865566,69.51961626,36.59412923,31.23444196,40.42661151,46.56096232,70.02011101,54.32240178,75.32106927,74.68970665,42.47888262,11.62392532,56.36478403,4.215295087,16.97871845,38.32506913,44.27870984,65.21715303,16.41560841,5.115881991,43.1955717,37.03329067,51.22605371,60.26349274,55.60005163,23.6714521,61.7614913,48.15155391,62.73728937,12.82363967,20.97399285,55.85663642,85.54900441,55.51650587,77.42786055,73.80203269,67.60059833,56.52452161,31.30202254,34.95364188,53.02456476,18.19498958,223.8861855,51.29587124,20.74417897,25.19942649,78.36073575,63.68863081,71.56071752,28.15578273,70.92260283,15.42599948,67.88455303,5.793444229,43.46251864,52.79273329,28.90995925,66.94018485,20.71948485,78.63366895,33.01308703,31.73757005,44.11154429,66.36757076,46.05248085,60.9292319,20.17294994,45.19280783,53.90918831,42.98445784
611,17.73259789,49.5467685,61.82943788,26.76635224,63.0162865,3.923157248,69.61608687,36.84596139,31.68134165,40.54571191,46.54202546,69.9886128,54.33351028,75.35243248,74.71692475,43.06852658,11.9588818,56.41063124,4.323734119,16.89258457,38.23993666,44.26807069,65.22080783,16.69844943,5.341039494,43.20389577,37.31362911,51.25868659,60.23599313,55.60800434,23.69429023,61.89855353,48.86182011,62.73552835,12.99247592,21.1287091,55.86680332,85.54973794,55.53126204,77.44882485,73.80336025,67.6179967,56.50890474,31.31595213,34.93718483,53.064448,18.28037063,224.6154879,51.3131877,20.66343175,25.97194675,78.38046124,63.78089885,71.59217301,28.24424632,70.96617792,15.4970833,67.91036637,5.807502078,43.48378519,52.80462978,29.46750174,66.8934131,21.33091292,78.638989,33.53700543,32.63883871,44.05762011,66.38632863,46.06294091,60.98374586,20.30276328,45.21545702,53.89409219,42.98779215
612,17.82005704,49.54908287,61.79926271,27.41260523,63.12031157,3.986813459,69.71566336,37.08884679,32.10321563,40.66026006,46.52233973,69.95044838,54.34449959,75.38531744,74.74484542,43.61995943,12.28880249,56.45391598,4.43561224,16.79628468,38.14702651,44.26250347,65.22617704,16.98057156,5.571611688,43.2130701,37.58435026,51.28605313,60.20945148,55.61555224,23.71248246,62.03522961,49.53196049,62.73428506,13.15525039,21.28472163,55.87619683,85.55027641,55.54635328,77.4717799,73.80547548,67.63674904,56.49184127,31.33025813,34.91727525,53.10429061,18.37533136,225.3256745,51.33169454,20.57597168,26.70302137,78.40079184,63.87277529,71.62300222,28.32732417,71.01087142,15.59014241,67.93623904,5.858471642,43.50780875,52.81383312,29.99821327,66.84369649,21.91859163,78.64373265,34.03839214,33.50718512,43.99540908,66.40480154,46.07253766,61.04184276,20.46900372,45.24122678,53.87867405,42.98906335
613,17.94204736,49.55265239,61.76886404,28.03517412,63.2247124,4.056634858,69.81945757,37.32226005,32.49651155,40.77017866,46.50184082,69.90447949,54.35541284,75.42013208,74.77378433,44.12464632,12.61152074,56.49403882,4.551189745,16.68741298,38.04467092,44.26303302,65.23355635,17.26067295,5.807433617,43.22335623,37.84373517,51.30732293,60.18433672,55.62263648,23.72525744,62.17201571,50.1562948,62.73380721,13.31027899,21.44197496,55.88475958,85.55056752,55.5620075,77.49735942,73.80871172,67.65714435,56.47335736,31.34520423,34.89341893,53.14411861,18.48203168,226.0119915,51.35172905,20.48031406,27.38233658,78.42182418,63.96442088,71.65320545,28.4041154,71.05722209,15.70855118,67.96216731,5.952985673,43.5354619,52.81974666,30.49594084,66.79051704,22.47593051,78.64794069,34.51183608,34.33343623,43.92338898,66.42302758,46.08119081,61.1046272,20.67818931,45.27098663,53.86310257,42.98825081
614,18.08968524,49.55781334,61.74174247,28.68489738,63.32837039,4.129665619,69.92670481,37.54312838,32.86570497,40.87426986,46.48094006,69.86037438,54.36642287,75.45720131,74.80363275,44.60330518,12.92644882,56.53417459,4.662642139,16.5748226,37.94289666,44.26722371,65.24484804,17.55586896,6.054144048,43.23577777,38.10057842,51.32835727,60.16344442,55.62929223,23.73884132,62.30750093,50.74067978,62.73610677,13.45461329,21.60095437,55.89287944,85.55116831,55.58030454,77.52574917,73.81234303,67.68218074,56.45670428,31.36098003,34.8685353,53.18615497,18.56960653,226.6957402,51.37556128,20.38483084,28.05952525,78.4457513,64.05696283,71.6846022,28.48218858,71.10650755,15.83394375,67.98930203,6.067539315,43.56660788,52.82495444,30.97933295,66.73627293,23.03180451,78.65127452,34.97185251,35.15509027,43.85120674,66.44052201,46.09026752,61.17234826,20.90700278,45.30362079,53.84933376,42.98695004
615,18.25019379,49.56423401,61.7205097,29.40779514,63.42995103,4.202737159,70.03552056,37.74976329,33.21836811,40.97172373,46.46001602,69.82667646,54.37761832,75.49625733,74.83393172,45.0816844,13.23585209,56.57742002,4.76387861,16.4679978,37.85115117,44.27202286,65.2611249,17.88043295,6.316128394,43.25077983,38.36346807,51.35451387,60.14826339,55.63561505,23.75877525,62.44004841,51.29629022,62.74238415,13.5881316,21.76207295,55.90094509,85.55256711,55.60251951,77.55630796,73.81542848,67.71377332,56.44425501,31.37741567,34.84539605,53.23204199,18.61242048,227.3985209,51.40447489,20.2975081,28.78398445,78.47410412,64.15105881,71.71856672,28.56824893,71.15908475,15.9485567,68.01851781,6.17653479,43.60009266,52.83210432,31.46971009,66.68336503,23.61568751,78.65343773,35.43578542,36.01116546,43.78786499,66.45688624,46.1008792,61.24386659,21.13009646,45.33724761,53.83862062,42.98639295
616,18.42274447,49.57140241,61.7038181,30.18982413,63.52957163,4.276331002,70.14533684,37.94371586,33.55559354,41.06304479,46.4389553,69.80056017,54.38891602,75.53681901,74.86447157,45.55879485,13.54184359,56.62305868,4.857759987,16.36547957,37.76689766,44.27752979,65.28143836,18.22880006,6.591341664,43.26775614,38.63037533,51.38420701,60.13730253,55.64163666,23.78326041,62.56981538,51.8254229,62.7516697,13.71338996,21.92516706,55.90890029,85.55460853,55.62767326,77.58842911,73.8179789,67.75058655,56.43471827,31.39423565,34.82328537,53.28093467,18.62047791,228.116028,51.43732756,20.21628235,29.54504667,78.50598604,64.24616528,71.75443138,28.66010062,71.21411138,16.05666803,68.04939656,6.283465469,43.63526301,52.84069527,31.96492728,66.63127939,24.22188743,78.65453446,35.90246687,36.89476866,43.73087509,66.47228755,46.11256189,61.31820404,21.35094281,45.37158782,53.83007734,42.98601358
617,18.60650874,49.57880655,61.69032006,31.01694103,63.62734947,4.350928671,70.2555857,38.12653716,33.87847386,41.14873756,46.4176445,69.77919995,54.40023278,75.57840519,74.89504264,46.03364737,13.84653635,56.67037408,4.947147099,16.26580887,37.68759931,44.2838438,65.30483986,18.59540541,6.87773887,43.28610043,38.89927138,51.41585097,60.1290707,55.64738876,23.810498,62.69695907,52.33037459,62.76299376,13.83294443,22.09007301,55.91668884,85.55713717,55.65478666,77.62150591,73.82000512,67.79128491,56.42680275,31.41116448,34.80148745,53.33198802,18.60378316,228.8439557,51.472977,20.13909013,30.33204439,78.54050045,64.34173869,71.79152856,28.7555478,71.27074513,16.16255572,68.08152019,6.391824721,43.67146564,52.85022628,32.46283955,66.57950205,24.84471221,78.65466882,36.37072891,37.79900675,43.67774839,66.48689323,46.12485167,61.3943825,21.57301429,45.40636213,53.82281811,42.98524596
618,18.80065807,49.58593445,61.67866794,31.87510258,63.72340186,4.427011689,70.36569917,38.29977826,34.18810165,41.22930655,46.39597022,69.75977022,54.41148546,75.62053471,74.92543527,46.50525283,14.15204339,56.71864976,5.034900775,16.16752666,37.61071933,44.29106421,65.33038086,18.97468414,7.173275022,43.30520642,39.16812744,51.44786003,60.12207678,55.65290308,23.83868923,62.82163669,52.81344207,62.7753867,13.94935105,22.25662713,55.92425453,85.55999766,55.68288057,77.65493168,73.82151798,67.83453288,56.41921718,31.42792666,34.77928647,53.38435703,18.57234062,229.5779983,51.51028091,20.06386795,31.13431011,78.57675076,64.4372355,71.82919062,28.85239461,71.32814371,16.27049776,68.11447061,6.505105918,43.70804732,52.86019632,32.96130193,66.52751906,25.47846977,78.65394493,36.8394036,38.71698662,43.62599624,66.50087058,46.13728459,61.47142385,21.79978339,45.44129125,53.81595711,42.98352411
619,19.00436392,49.5922741,61.66751414,32.75026548,63.81784608,4.50506158,70.47510929,38.46499024,34.4855695,41.30525629,46.37381907,69.73944543,54.42259085,75.66272642,74.95543978,46.97262207,14.46047774,56.76716926,5.123881843,16.06917391,37.53372091,44.2992903,65.35711279,19.3610714,7.47590513,43.32446784,39.4349147,51.47864848,60.11482964,55.65821132,23.86603528,62.94400546,53.27692212,62.78787886,14.06516589,22.42466575,55.93154114,85.56303458,55.71097585,77.68809973,73.8225283,67.87899494,56.41067025,31.44424671,34.75596662,53.43719671,18.53615465,230.3138501,51.54809698,19.98855233,31.9411763,78.61384038,64.53211214,71.86674993,28.94844521,71.38546481,16.38477214,68.14782971,6.626802429,43.74435478,52.87010438,33.45816942,66.47481646,26.11746804,78.6524669,37.30732298,39.64181514,43.57312999,66.51438688,46.14939671,61.54834994,22.03472256,45.47609591,53.80860854,42.98028205
620,19.21679774,49.59731351,61.65551102,33.62838643,63.91079944,4.585559866,70.58324808,38.62372415,34.77196999,41.37709129,46.35107763,69.71540002,54.43346581,75.70449918,74.98484651,47.43476595,14.77395244,56.81521613,5.21695113,15.96929158,37.45406726,44.3086214,65.38408708,19.7490023,7.783584205,43.34327842,39.69760437,51.50663061,60.10583816,55.6633452,23.89073735,63.06422263,53.72311151,62.7995006,14.18294498,22.59402521,55.93849245,85.56609255,55.73809336,77.72040336,73.82304692,67.92333555,56.39987068,31.45984911,34.73081209,53.48966205,18.5052296,231.0472053,51.58528291,19.91107981,32.74197546,78.6508727,64.62582508,71.90353887,29.04150375,71.44186611,16.50965686,68.18117942,6.760407625,43.77973476,52.87944943,33.95129706,66.42088031,26.75601495,78.65033887,37.77331912,40.5665992,43.51666099,66.52760942,46.16072408,61.62418267,22.28130427,45.51049681,53.79988658,42.97495382
621,19.43713101,49.6005407,61.64131096,34.49542215,64.00237923,4.66898807,70.68954759,38.77753109,35.04839571,41.44531606,46.32763252,69.68480841,54.44402715,75.74537184,75.0134458,47.89069532,15.0945805,56.86207388,5.316969467,15.86642064,37.36922157,44.31915681,65.4103552,20.132912,8.094267258,43.36103188,39.95416763,51.53022068,60.09361121,55.66833644,23.91099664,63.18244539,54.15430701,62.80928226,14.30524438,22.76454183,55.94505225,85.56901618,55.76325395,77.75123589,73.82308468,67.96621919,56.38552717,31.47445838,34.70310707,53.54090806,18.48956986,231.7737582,51.62069639,19.82938689,33.52604007,78.68695112,64.71783076,71.93888981,29.12937437,71.49650533,16.64942991,68.21410164,6.909414876,43.81353399,52.88773047,34.43853988,66.36519664,27.38841841,78.64766494,38.23622407,41.48444566,43.45410059,66.54070548,46.17080277,61.6979439,22.54300099,45.54421467,53.78890543,42.96697345
622,19.66453519,49.60144368,61.62356635,35.33732936,64.09270275,4.755827717,70.79343985,38.9279621,35.31593925,41.51043513,46.30337032,69.64484506,54.4541917,75.78486324,75.04102798,48.33942104,15.42447497,56.90702606,5.426797681,15.75910207,37.27664704,44.33099584,65.43496856,20.50723562,8.405909298,43.37712197,40.2025757,51.547833,60.07665767,55.67321674,23.92501434,63.29883099,54.57280542,62.81625421,14.43462014,22.93605194,55.95116433,85.57165007,55.78547848,77.77999061,73.8226524,68.00631034,56.36634845,31.48779903,34.67213574,53.59008974,18.49917979,232.4892031,51.65319512,19.74141011,34.28270263,78.72117905,64.80758563,71.97213512,29.20986123,71.54854015,16.80836927,68.24617827,7.077317553,43.84509923,52.89444646,34.91775288,66.3072515,28.00898637,78.64454924,38.69486988,42.38846141,43.38296014,66.55384235,46.17916883,61.76865551,22.82328518,45.57697022,53.77477926,42.95577495
623,19.89818173,49.59951044,61.60092955,36.14006475,64.18188729,4.846560329,70.89435689,39.07656828,35.57569319,41.57295301,46.27817765,69.59268439,54.46387629,75.82249223,75.06738338,48.77995397,15.76574886,56.9493562,5.5492966,15.64587681,37.17380687,44.34423779,65.45697863,20.86640831,8.716465336,43.39094239,40.44079978,51.55788183,60.05348641,55.67801783,23.93099165,63.41353663,54.98090349,62.81944679,14.5736283,23.10839186,55.95677247,85.57383883,55.80378782,77.80606084,73.82176091,68.04227347,56.3410432,31.49959555,34.6371823,53.63636209,18.54406375,233.1892342,51.68163681,19.64508599,35.00129561,78.75265989,64.89454615,72.00260717,29.28076848,71.59712828,16.99075293,68.27699123,7.267609025,43.87377722,52.89909639,35.38679111,66.24653094,28.61202674,78.64109589,39.1480886,43.27175333,43.30075101,66.56718733,46.18535832,61.83533937,23.12562932,45.60848416,53.75662227,42.94079237
624,20.13724209,49.594229,61.57205295,36.88958504,64.27005015,4.941667429,70.99173076,39.22490068,35.82875012,41.63337421,46.25194109,69.52550085,54.47299775,75.85777766,75.09230234,49.21130496,16.1205152,56.98834784,5.687327053,15.52528585,37.05816426,44.35898198,65.47543683,21.20486519,9.023890383,43.40188688,40.66681105,51.55878147,60.02260631,55.68277142,23.92712975,63.52671956,55.38089801,62.81789035,14.72482492,23.28139794,55.96182046,85.57542707,55.81720283,77.82883988,73.82042106,68.07277307,56.30832015,31.50957245,34.59753093,53.67888011,18.63422611,233.8695458,51.70487915,19.53835105,35.67115152,78.78049704,64.97816876,72.02963833,29.33990027,71.64142739,17.20085889,68.30612243,7.483782663,43.89891469,52.90117924,35.84350957,66.182521,29.19184745,78.63740901,39.59471229,44.1274283,43.20498452,66.58090769,46.18890731,61.89701736,23.45350587,45.63847721,53.73354865,42.92145971
625,20.38088775,49.58508738,61.53558892,37.57184695,64.35730862,5.041630541,71.08499349,39.37451038,36.07620262,41.69220326,46.22454726,69.44046887,54.4814729,75.89023838,75.1155752,49.63248486,16.49088703,57.02328452,5.843749869,15.39587014,36.92718241,44.3753277,65.48939462,21.51704141,9.326139449,43.40934917,40.87858074,51.5489462,59.98252624,55.68750922,23.91162986,63.63853698,55.77508575,62.81061525,14.89076605,23.45490649,55.96625209,85.57625939,55.82474436,77.84772105,73.81864367,68.09647359,56.266888,31.51745424,34.55246583,53.7167988,18.77967123,234.5258322,51.72177982,19.41914181,36.28160283,78.80379391,65.05790991,72.05256098,29.38506074,71.6805952,17.44296514,68.33315376,7.729331838,43.91985838,52.900194,36.2857633,66.11470773,29.74275643,78.63359271,40.03357301,44.94859319,43.09317205,66.59517074,46.18935184,61.95271135,23.81038729,45.66667009,53.70467258,42.89721102
626,20.65303006,49.57428839,61.49720296,38.23859689,64.44158855,5.147531882,71.17655615,39.51858331,36.30941407,41.74739466,46.19679949,69.34644702,54.4895988,75.92193275,75.13787072,50.03536326,16.86623485,57.05546028,6.005639896,15.25549347,36.78724796,44.39680926,65.50414353,21.8292972,9.633574566,43.41614849,41.08283786,51.53242438,59.94285272,55.69167562,23.88907179,63.74834776,56.14562467,62.80131381,15.05467228,23.63218536,55.96976808,85.57693365,55.83055302,77.86656153,73.81671136,68.11719078,56.22398891,31.52379501,34.50398404,53.75266408,18.9509037,235.1692428,51.73769303,19.29220041,36.86033882,78.82457825,65.13607796,72.07524633,29.42288831,71.71701773,17.71316604,68.35910279,8.014891585,43.94098602,52.89745869,36.71430495,66.04546458,30.2811647,78.6291326,40.4629828,45.75188913,42.97176719,66.60936615,46.18871873,62.00873681,24.20845786,45.69529958,53.67429365,42.8691366
627,20.97286895,49.56410131,61.46272816,38.94507426,64.52119634,5.259643648,71.26891303,39.65020731,36.52057149,41.7968205,46.16944491,69.25339832,54.49770198,75.95499276,75.15994644,50.41472645,17.23599288,57.08665372,6.159912178,15.10421336,36.64609625,44.42603137,65.52479641,22.16800221,9.956379682,43.4251077,41.28699695,51.51410037,59.91256947,55.69481856,23.86498176,63.85548651,56.47632715,62.79389704,15.20086359,23.81589843,55.97219862,85.57809845,55.83888915,77.88897197,73.81483285,68.13934195,56.18658519,31.52933553,34.45441994,53.78937119,19.11408741,235.8130909,51.75798253,19.16350695,37.44041605,78.84542409,65.21503675,72.10138803,29.46094408,71.75346578,18.00360865,68.38521458,8.344597161,43.96638522,52.89453647,37.13206533,65.97719366,30.82590649,78.62351167,40.88290499,46.55764075,42.84851267,66.6228421,46.18907858,62.07101677,24.6530701,45.72638471,53.64667745,42.83871268
628,21.33250874,49.55411381,61.43106834,39.68247519,64.59682017,5.377232327,71.36162097,39.77078635,36.71200293,41.84086168,46.1422858,69.16015388,54.50574347,75.98904778,75.18172581,50.77396029,17.60236975,57.11687514,6.309187844,14.94386135,36.5032135,44.46169895,65.55013662,22.52760568,10.29224268,43.435626,41.49005745,51.49364243,59.88925121,55.69712507,23.83898046,63.96007403,56.77197159,62.7877234,15.33354512,24.00497603,55.9736817,85.57967452,55.84895319,77.91397585,73.81290814,68.16249391,56.15296581,31.53408029,34.40356371,53.82659911,19.27271577,236.4563165,51.78152042,19.03285488,38.01921793,78.8662542,65.29432592,72.13005212,29.49841626,71.78967419,18.31265002,68.41141227,8.712192266,43.99496762,52.89129396,37.54016675,65.90942399,31.37492454,78.6168302,41.29464862,47.36448021,42.72285347,66.63570354,46.19003314,62.13798445,25.13744889,45.75931957,53.62088721,42.8059522
629,21.72405374,49.54391353,61.40112731,40.44199586,64.66914817,5.499564406,71.4542368,39.88172437,36.88603642,41.8798991,46.11512445,69.0655448,54.51368429,76.02372714,75.20313229,51.1164507,17.96757409,57.14613487,6.456088019,14.77626898,36.35808594,44.50251692,65.57894755,22.90255684,10.63885145,43.44710257,41.69101879,51.47071885,59.87047265,55.69878218,23.81068864,64.06223114,57.03733641,62.78215133,15.45692202,24.19834853,55.97435528,85.58158261,55.85994562,77.94059664,73.81083721,68.18621349,56.12141976,31.53803381,34.35120552,53.86402684,19.43028215,237.0978599,51.80717881,18.90003766,38.59412788,78.88699138,65.37348514,72.16030464,29.53449307,71.82537782,18.63864721,68.43761902,9.111420601,44.02564485,52.88759778,37.93973148,65.84168462,31.92616161,78.60918842,41.69952269,48.17103966,42.59423457,66.64805544,46.19118413,62.20807304,25.6548191,45.79349826,53.59598616,42.77086807
630,22.13960827,49.53308815,61.37180887,41.21483241,64.73886853,5.625906375,71.54631736,39.98442532,37.045,41.91431368,46.08776313,68.96840218,54.52148548,76.05866019,75.22408933,51.44558356,18.33381451,57.17444323,6.603233829,14.60326779,36.21019979,44.54719019,65.61001255,23.28730491,10.99389386,43.45893658,41.8888804,51.44499788,59.8538085,55.69997692,23.77972701,64.16207867,57.27720001,62.77653926,15.57519941,24.39494628,55.97435735,85.58374348,55.87106689,77.96785783,73.80852005,68.21006752,56.09023598,31.54120058,34.29713553,53.90133336,19.59027994,237.7366611,51.83382978,18.76484876,39.16252929,78.9075584,65.45205405,72.19121163,29.56836272,71.86031153,18.97995724,68.46375799,9.536025867,44.05732851,52.88331456,38.33188182,65.77350456,32.47756045,78.60068661,42.09883623,48.97595124,42.46210097,66.66000276,46.1921333,62.27971576,26.19840559,45.82831486,53.57103753,42.73347322
631,22.57127664,49.52122533,61.34201684,41.99218099,64.80666939,5.75552472,71.63741948,40.08029316,37.19122171,41.94448631,46.06000413,68.86755714,54.52910804,76.09347629,75.24452039,51.76474475,18.70329963,57.20181055,6.7532464,14.42668933,36.05904126,44.59442367,65.64211502,23.67629913,11.35505781,43.47052725,42.08264173,51.41614779,59.83683348,55.7008963,23.7457163,64.25973742,57.49634082,62.77024564,15.69258246,24.59369964,55.97382587,85.58607784,55.88151745,77.99478288,73.80585666,68.23362283,56.05770347,31.5435851,34.24114392,53.93819768,19.75620254,238.3716605,51.86034543,18.62708164,39.72180559,78.92787806,65.52957232,72.2218391,29.59921342,71.89421016,19.33493718,68.48975232,9.979751765,44.08893023,52.87831093,38.71774006,65.70441286,33.0270638,78.591425,42.49389825,49.77784711,42.32589765,66.67165048,46.19248239,62.35134582,26.76143325,45.86316348,53.54510453,42.69378057
632,23.01116317,49.50791271,61.31065502,42.76523776,64.87323891,5.88768593,71.72710001,40.17073183,37.32702959,41.97079791,46.03164973,68.76184077,54.53651303,76.12780476,75.26434893,52.07732017,19.07823807,57.22824713,6.90874686,14.24836515,35.90409659,44.64292229,65.67403831,24.06398874,11.72003119,43.48127373,42.27130222,51.38383686,59.81712229,55.70172738,23.70827723,64.35532821,57.69953723,62.76262891,15.8132763,24.79353895,55.97289884,85.58850646,55.89049778,78.02039529,73.80274703,68.25644624,56.02211119,31.54519189,34.18302085,53.97429878,19.93154332,239.001798,51.88559785,18.48652976,40.26934017,78.94787313,65.60557959,72.25125311,29.62623338,71.92680856,19.70194407,68.51552518,10.436342,44.11936164,52.8724535,39.09842849,65.63393854,33.57261442,78.58150387,42.88601778,50.57535941,42.1850696,66.68310355,46.19183313,62.42139642,27.33712694,45.89743819,53.51725039,42.65180304
633,23.45137216,49.49273798,61.27662723,43.52519888,64.93926526,6.021656494,71.81491578,40.2571453,37.45475169,41.99362937,46.00250221,68.65008419,54.54366145,76.16127497,75.28349839,52.38669571,19.46083846,57.25376331,7.072356335,14.07012677,35.744852,44.69139097,65.7045658,24.44482295,12.08650186,43.49057523,42.4538613,51.34773336,59.79224964,55.70265716,23.66703051,64.44897186,57.89156766,62.75304751,15.94148606,24.99339457,55.97171421,85.59095007,55.89720833,78.04371852,73.79909116,68.27810457,55.9817481,31.54602544,34.1225565,54.00931565,20.11979567,239.6260138,51.90845915,18.34298657,40.80251646,78.9674664,65.67961552,72.27851968,29.64861082,71.9578416,20.07933495,68.54099972,10.89954026,44.14753437,52.8656089,39.47506939,65.56161063,34.11215505,78.57102346,43.27650382,51.3671203,42.03906181,66.69446696,46.18978727,62.48830078,27.91871153,45.9305331,53.48653834,42.60755356
634,23.88400794,49.47528879,61.23883728,44.26326049,65.00543659,6.156702898,71.90042363,40.34093751,37.57671604,42.0133616,45.97236385,68.5311185,54.55051434,76.19351626,75.30189224,52.69625726,19.85330942,57.2783694,7.24669595,13.89380576,35.5807937,44.73853462,65.73248087,24.81325101,12.45215773,43.49783094,42.62931841,51.30750554,59.75979026,55.70387268,23.62159688,64.54078918,58.07721051,62.74085988,16.0814169,25.19219686,55.97040998,85.59332942,55.90084955,78.06377606,73.79478902,68.29816466,55.93490318,31.54609025,34.05954103,54.04292728,20.32445298,240.2432481,51.92780142,18.19624554,41.31871786,78.98658066,65.75121977,72.30270486,29.66553394,71.98704412,20.46546687,68.5660991,11.36309026,44.17236002,52.85764376,39.84878506,65.48695817,34.64362845,78.56008403,43.66666541,52.15176192,41.88731927,66.70584565,46.18594654,62.5504921,28.49941189,45.9618423,53.45203161,42.56104504
635,24.30117482,49.45515279,61.19618896,44.97061875,65.07244107,6.292091632,71.9831804,40.42351241,37.69525069,42.0303755,45.94103693,68.4037748,54.55703273,76.22415797,75.31945393,53.00939071,20.25785957,57.30207573,7.434386833,13.72123365,35.41140793,44.78305815,65.75656689,25.16372214,12.81468666,43.50244002,42.79667298,51.2628217,59.71731884,55.70556098,23.57159706,64.63090099,58.26124421,62.72542446,16.23727396,25.38887617,55.96912411,85.59556524,55.90062192,78.07959139,73.78974062,68.31619332,55.87986541,31.54539084,33.99376462,54.07481267,20.54900863,240.8524411,51.94249674,18.04610012,41.81532778,79.00513869,65.81993199,72.32287467,29.67619096,72.01415097,20.85869688,68.59074646,11.82073569,44.19275023,52.84842471,40.22069778,65.40951018,35.16497737,78.54878583,44.05781154,52.92791642,41.72928696,66.7173446,46.17991269,62.60640359,29.0724529,45.99075988,53.41279341,42.51229042
636,24.69497711,49.43191766,61.1475861,45.63846981,65.14096685,6.427089183,72.06274291,40.50627396,37.81268367,42.04505199,45.90832373,68.2668842,54.56317763,76.25282945,75.33610691,53.32948194,20.67669753,57.32489262,7.638050109,13.55424198,35.2361809,44.8236665,65.77560724,25.49068558,13.17177656,43.50380168,42.95492446,51.21335008,59.66241011,55.70790907,23.51665176,64.7194281,58.44844716,62.70609969,16.41326237,25.58236285,55.96799458,85.59757828,55.89572587,78.09018798,73.78384595,68.33175739,55.81492374,31.5439317,33.92501744,54.1046508,20.79695602,241.4525328,51.95141723,17.89234379,42.28972963,79.02306327,65.88529183,72.33809515,29.67977009,72.03889701,21.25738203,68.61486496,12.26622026,44.20761662,52.83781836,40.59192985,65.32879569,35.67414455,78.53722912,44.45125125,53.69421596,41.56440988,66.72906878,46.17128744,62.65446846,29.63105942,46.01667993,53.36788698,42.46130261
637,25.05751913,49.40517105,61.09193251,46.25800982,65.21170209,6.56096204,72.13866802,40.59062611,37.93134303,42.05777195,45.87402654,68.11927781,54.56891009,76.27916005,75.35177465,53.65991686,21.11203192,57.34683038,7.860306905,13.3946623,35.05459883,44.85906456,65.78838528,25.78859055,13.52111529,43.5013151,43.10307227,51.15875897,59.59263877,55.71110399,23.45638172,64.80649133,58.64359777,62.68224401,16.61358727,25.77158726,55.96715937,85.59928929,55.88536189,78.0945893,73.77700499,68.34442369,55.73836716,31.54171733,33.85308966,54.13212067,21.07178852,242.0424635,51.95343497,17.73477,42.73930682,79.04027719,65.94683896,72.34743233,29.67545954,72.06101709,21.65987936,68.63837776,12.69328767,44.21587081,52.82569134,40.96360355,65.24434375,36.16907275,78.52551416,44.84829356,54.44929267,41.39213301,66.74112316,46.15967254,62.69311993,30.16845633,46.03899654,53.31637554,42.40809453
638,25.3809052,49.37450062,61.02813198,46.82043495,65.28533495,6.692976691,72.21051255,40.67797281,38.05355681,42.06891631,45.83794763,67.95978673,54.57419112,76.30277911,75.36638059,54.00408134,21.56607136,57.36789934,8.103778347,13.24432616,34.86614796,44.88795727,65.79368438,26.0518863,13.86039075,43.49437946,43.24011587,51.09871662,59.50557954,55.71533276,23.39040766,64.89221151,58.85147446,62.65321587,16.84245382,25.95547974,55.96675646,85.600619,55.86873042,78.09181885,73.76911774,68.35375904,55.64848463,31.53875225,33.77777144,54.15690126,21.37699953,242.6211732,51.94742205,17.5731722,43.16144277,79.05670324,66.00411302,72.34995226,29.66244753,72.08024606,22.06454592,68.66120802,13.09568161,44.21642443,52.81191029,41.33684117,65.15568337,36.64770472,78.5137412,45.25024747,55.19177872,41.21190134,66.75361269,46.14466973,62.7207912,30.6778685,46.05710382,53.25732232,42.35267912
